Plaintext1,Plaintext2,Ciphertext1,Ciphertext2
0x17b9,0x17be,0x432d,0x624a
0x17ba,0x17bd,0xd13c,0x32df
0x17bb,0x17bc,0x6248,0x32d3
0x17c0,0x17c7,0xd626,0xe54a
0x17c1,0x17c6,0xe517,0xd667
0x17c2,0x17c5,0x2a75,0xe0dc
0x17c3,0x17c4,0xedd6,0xe46c
0x17c8,0x17cf,0x43ec,0xd643
0x17c9,0x17ce,0x41a6,0x62da
0x17ca,0x17cd,0xd130,0x367b
0x17cb,0x17cc,0x669e,0xf2da
0x17d0,0x17d7,0x4626,0xe6da
0x17d1,0x17d6,0x2619,0x4667
0x17d2,0x17d5,0x2ad5,0xeadc
0x17d3,0x17d4,0x28d5,0xea1c
0x17d8,0x17df,0x41ec,0x46da
0x17d9,0x17de,0x4126,0x66da
0x17da,0x17dd,0x41fc,0x36db
0x17db,0x17dc,0x664e,0xf6da
0x17e0,0x17e7,0x4517,0xced3
0x17e1,0x17e6,0xce69,0x9e17
0x17e2,0x17e5,0xf54b,0xf5d3
0x17e3,0x17e4,0xe569,0xe5d3
0x17e8,0x17ef,0x6643,0x9243
0x17e9,0x17ee,0x65de,0x0243
0x17ea,0x17ed,0x4643,0xbe4b
0x17eb,0x17ec,0x0ede,0xbed3
0x17f0,0x17f7,0xae5a,0xaeda
0x17f1,0x17f6,0xae1a,0xa517
0x17f2,0x17f5,0x35d8,0x35da
0x17f3,0x17f4,0x251a,0x25da
0x17f8,0x17ff,0x8e7a,0xa5d7
0x17f9,0x17fe,0x8e78,0x85d7
0x17fa,0x17fd,0xae7a,0x8ed8
0x17fb,0x17fc,0x85de,0x8eda
0x1800,0x1807,0xaf9e,0x2f4a
0x1801,0x1806,0x2f48,0xa798
0x1802,0x1805,0xaf48,0xaf4a
0x1803,0x1804,0x2f9e,0x2f97
0x1808,0x180f,0xa747,0xa79a
0x1809,0x180e,0xa74e,0xaf9a
0x180a,0x180d,0xaf97,0x2748
0x180b,0x180c,0xaf98,0x274a
0x1810,0x1817,0x2f98,0x2f43
0x1811,0x1816,0x279e,0xa748
0x1812,0x1815,0xaf4e,0xaf43
0x1813,0x1814,0x2f4e,0x2f99
0x1818,0x181f,0xa749,0xa793
0x1819,0x181e,0xa79e,0xaf93
0x181a,0x181d,0xaf99,0x274e
0x181b,0x181c,0x2798,0x2743
0x1820,0x1827,0xa49d,0xe34a
0x1821,0x1826,0xe348,0xc198
0x1822,0x1825,0x244d,0x244c
0x1823,0x1824,0x294d,0x294c
0x1828,0x182f,0xa99c,0xc19a
0x1829,0x182e,0xa99d,0xc39a
0x182a,0x182d,0xa49c,0xe148
0x182b,0x182c,0xc398,0xe14a
0x1830,0x1837,0xadae,0x2433
0x1831,0x1836,0x2d2e,0x2da8
0x1832,0x1835,0xa92e,0xa923
0x1833,0x1834,0xab2e,0xa933
0x1838,0x183f,0xa429,0xa983
0x1839,0x183e,0xa4ae,0xa9a3
0x183a,0x183d,0xa439,0x242e
0x183b,0x183c,0x24a8,0x2423
0x1840,0x1847,0x4f2d,0xefda
0x1841,0x1846,0xefd8,0xd348
0x1842,0x1845,0x24d1,0x24d0
0x1843,0x1844,0x29d1,0x29d0
0x1848,0x184f,0x472c,0xd34a
0x1849,0x184e,0x472d,0xd14a
0x184a,0x184d,0x4f2c,0xe7d8
0x184b,0x184c,0xd148,0xe7da
0x1850,0x1857,0x47a6,0xef4a
0x1851,0x1856,0xe77e,0xd19e
0x1852,0x1855,0x24d5,0xead0
0x1853,0x1854,0x2475,0xe0d0
0x1858,0x185f,0x4720,0xd343
0x1859,0x185e,0x4726,0xd143
0x185a,0x185d,0x4f20,0xe7de
0x185b,0x185c,0xd14e,0xe74a
0x1860,0x1867,0x259d,0xea33
0x1861,0x1866,0xe82e,0xe8a8
0x1862,0x1865,0x2746,0x2740
0x1863,0x1864,0x2546,0x2760
0x1868,0x186f,0xaf90,0xc083
0x1869,0x186e,0x279d,0xc0a3
0x186a,0x186d,0xaf00,0xea2e
0x186b,0x186c,0xeaa8,0xea23
0x1870,0x1877,0xa44d,0xe343
0x1871,0x1876,0xe19e,0xc148
0x1872,0x1875,0x2446,0x2440
0x1873,0x1874,0x2496,0x2940
0x1878,0x187f,0xa990,0xc193
0x1879,0x187e,0x249d,0xc393
0x187a,0x187d,0xa490,0xe14e
0x187b,0x187c,0xe198,0xe143
0x1880,0x1887,0x4d2d,0xe4fa
0x1881,0x1886,0xede8,0xe62d
0x1882,0x1885,0x27d1,0x27d0
0x1883,0x1884,0x25d1,0x2710
0x1888,0x188f,0x442c,0xe13c
0x1889,0x188e,0x442d,0xe12c
0x188a,0x188d,0x443c,0xe4e8
0x188b,0x188c,0xe12d,0xe4ea
0x1890,0x1897,0xad2e,0x243a
0x1891,0x1896,0x2d28,0xaba8
0x1892,0x1895,0xa928,0xa92a
0x1893,0x1894,0xab28,0xa93a
0x1898,0x189f,0xa427,0xa98a
0x1899,0x189e,0xa42e,0xa9aa
0x189a,0x189d,0xa437,0x2428
0x189b,0x189c,0xa9a8,0x242a
0x18a0,0x18a7,0xae2d,0x24f3
0x18a1,0x18a6,0x2def,0x252d
0x18a2,0x18a5,0xa9ef,0xa9e3
0x18a3,0x18a4,0xabef,0xa9f3
0x18a8,0x18af,0xaf2c,0x273c
0x18a9,0x18ae,0xaf2d,0x272c
0x18aa,0x18ad,0xaf3c,0x24ef
0x18ab,0x18ac,0x272d,0x24e3
0x18b0,0x18b7,0x4f9e,0x2fd3
0x18b1,0x18b6,0x2fdf,0x4f48
0x18b2,0x18b5,0xafdf,0xafd3
0x18b3,0x18b4,0x2f7b,0x2f79
0x18b8,0x18bf,0x9f4a,0x4f4a
0x18b9,0x18be,0x9f48,0x474a
0x18ba,0x18bd,0x4f97,0x27df
0x18bb,0x18bc,0x4748,0x27d3
0x18c0,0x18c7,0x4f4e,0xe3d3
0x18c1,0x18c6,0x277b,0x479e
0x18c2,0x18c5,0xafdb,0xc3d3
0x18c3,0x18c4,0x2fdb,0xe379
0x18c8,0x18cf,0x9f43,0x4f43
0x18c9,0x18ce,0x9f4e,0x4743
0x18ca,0x18cd,0x4f99,0x27db
0x18cb,0x18cc,0x474e,0xe1d3
0x18d0,0x18d7,0xae26,0xeaf3
0x18d1,0x18d6,0x2deb,0x2526
0x18d2,0x18d5,0xa9eb,0xc0e3
0x18d3,0x18d4,0xabeb,0xc0f3
0x18d8,0x18df,0xaf20,0x2730
0x18d9,0x18de,0xaf26,0x2720
0x18da,0x18dd,0xaf30,0x24eb
0x18db,0x18dc,0x2726,0xeae3
0x18e0,0x18e7,0x4d26,0xe43a
0x18e1,0x18e6,0xedee,0xe626
0x18e2,0x18e5,0x27d5,0xe1d0
0x18e3,0x18e4,0x25d5,0xe110
0x18e8,0x18ef,0x4420,0xe130
0x18e9,0x18ee,0x4426,0xe120
0x18ea,0x18ed,0x4430,0xe4ee
0x18eb,0x18ec,0xe126,0xe42a
0x18f0,0x18f7,0xae9d,0xea3a
0x18f1,0x18f6,0xe828,0xcca8
0x18f2,0x18f5,0x274d,0x274c
0x18f3,0x18f4,0x254d,0x276c
0x18f8,0x18ff,0xaf9c,0xc08a
0x18f9,0x18fe,0xaf9d,0xc0aa
0x18fa,0x18fd,0xaf0c,0xea28
0x18fb,0x18fc,0xc0a8,0xea2a
0x1900,0x1907,0x9f95,0x4f40
0x1901,0x1906,0x4f41,0x9791
0x1902,0x1905,0x9f41,0x9f40
0x1903,0x1904,0x4f95,0x4f92
0x1908,0x190f,0x9742,0x9790
0x1909,0x190e,0x9745,0x9f90
0x190a,0x190d,0x9f92,0x4741
0x190b,0x190c,0x9f91,0x4740
0x1910,0x1917,0xaf9b,0x279b
0x1911,0x1916,0x2f4f,0xa79f
0x1912,0x1915,0xaf4f,0xaf4b
0x1913,0x1914,0x2f9b,0x2f4b
0x1918,0x191f,0xa79b,0xa74f
0x1919,0x191e,0xa74b,0x279f
0x191a,0x191d,0x2f9f,0x274f
0x191b,0x191c,0xaf9f,0x274b
0x1920,0x1927,0xa4a1,0xd340
0x1921,0x1926,0xd341,0x7191
0x1922,0x1925,0x2421,0x2420
0x1923,0x1924,0x2921,0x2920
0x1928,0x192f,0xa9a0,0x7190
0x1929,0x192e,0xa9a1,0x7390
0x192a,0x192d,0xa4a0,0xd141
0x192b,0x192c,0x7391,0xd140
0x1930,0x1937,0xad2b,0x2d2b
0x1931,0x1936,0x2d2f,0xabaf
0x1932,0x1935,0xa92f,0xa92b
0x1933,0x1934,0xab2f,0xab2b
0x1938,0x193f,0xa4ab,0x2daf
0x1939,0x193e,0xa42b,0x24af
0x193a,0x193d,0xadab,0x242f
0x193b,0x193c,0xa9af,0x242b
0x1940,0x1947,0x494f,0xdf4c
0x1941,0x1946,0xdf4d,0xd32f
0x1942,0x1945,0xeae1,0xeae0
0x1943,0x1944,0xe0e1,0xe0e0
0x1948,0x194f,0x4443,0xd323
0x1949,0x194e,0x444f,0xd123
0x194a,0x194d,0x4943,0xd74d
0x194b,0x194c,0xd12f,0xd74c
0x1950,0x1957,0x4f21,0xe79e
0x1951,0x1956,0xef48,0xd34f
0x1952,0x1955,0xead1,0xead5
0x1953,0x1954,0xe0d1,0xea75
0x1958,0x195f,0x4725,0xd19b
0x1959,0x195e,0x4721,0xd14b
0x195a,0x195d,0x47a5,0xe748
0x195b,0x195c,0xd14f,0xe74e
0x1960,0x1967,0xae91,0xe82b
0x1961,0x1966,0xe82f,0xccaf
0x1962,0x1965,0x2741,0x2745
0x1963,0x1964,0x2541,0x2545
0x1968,0x196f,0x2791,0xe8af
0x1969,0x196e,0xaf91,0xeaaf
0x196a,0x196d,0x2591,0xea2f
0x196b,0x196c,0xc0af,0xea2b
0x1970,0x1977,0xa491,0xe19b
0x1971,0x1976,0xe34f,0xc19f
0x1972,0x1975,0x2441,0x2445
0x1973,0x1974,0x2941,0x2495
0x1978,0x197f,0x2491,0xc14f
0x1979,0x197e,0xa991,0xe19f
0x197a,0x197d,0xa441,0xe14f
0x197b,0x197c,0xc39f,0xe14b
0x1980,0x1987,0x4d2f,0xe46a
0x1981,0x1986,0xed48,0xe62f
0x1982,0x1985,0xdad1,0xdad0
0x1983,0x1984,0xd8d1,0xda10
0x1988,0x198f,0x4423,0xe133
0x1989,0x198e,0x442f,0xe123
0x198a,0x198d,0x4433,0xe448
0x198b,0x198c,0xe12f,0xe44a
0x1990,0x1997,0xad4b,0x2463
0x1991,0x1996,0x2d4f,0xab9f
0x1992,0x1995,0xa94f,0xa943
0x1993,0x1994,0xab4f,0xa963
0x1998,0x199f,0xa449,0xa903
0x1999,0x199e,0xa44b,0xa993
0x199a,0x199d,0xa469,0x244f
0x199b,0x199c,0xa99f,0x2443
0x19a0,0x19a7,0xae2f,0xea13
0x19a1,0x19a6,0xe8df,0x252f
0x19a2,0x19a5,0xc0df,0xc0d3
0x19a3,0x19a4,0xccdf,0xc013
0x19a8,0x19af,0xaf23,0x2733
0x19a9,0x19ae,0xaf2f,0x2723
0x19aa,0x19ad,0xaf33,0xeadf
0x19ab,0x19ac,0x272f,0xead3
0x19b0,0x19b7,0x4fab,0xd3d0
0x19b1,0x19b6,0xd3d1,0x4f2f
0x19b2,0x19b5,0x73d1,0x73d0
0x19b3,0x19b4,0xd375,0xd372
0x19b8,0x19bf,0x9f23,0x4f23
0x19b9,0x19be,0x9f2f,0x4723
0x19ba,0x19bd,0x4fa9,0xd1d1
0x19bb,0x19bc,0x472f,0xd1d0
0x19c0,0x19c7,0x4f9b,0xe17b
0x19c1,0x19c6,0xe3df,0x4f4f
0x19c2,0x19c5,0xc3df,0xc3db
0x19c3,0x19c4,0xe37b,0xe3db
0x19c8,0x19cf,0x9f4b,0x479b
0x19c9,0x19ce,0x9f4f,0x474b
0x19ca,0x19cd,0x4f4b,0xe1df
0x19cb,0x19cc,0x474f,0xe1db
0x19d0,0x19d7,0xae21,0xe8eb
0x19d1,0x19d6,0xe8ef,0x2521
0x19d2,0x19d5,0xc0ef,0xc0eb
0x19d3,0x19d4,0xccef,0xcceb
0x19d8,0x19df,0xaf25,0x2525
0x19d9,0x19de,0xaf21,0x2725
0x19da,0x19dd,0xae25,0xeaef
0x19db,0x19dc,0x2721,0xeaeb
0x19e0,0x19e7,0x4d21,0xed2e
0x19e1,0x19e6,0xed28,0xe621
0x19e2,0x19e5,0xe1d1,0xe1d5
0x19e3,0x19e4,0xe6d1,0xe6d5
0x19e8,0x19ef,0x4425,0xe625
0x19e9,0x19ee,0x4421,0xe125
0x19ea,0x19ed,0x4d25,0xe428
0x19eb,0x19ec,0xe121,0xe42e
0x19f0,0x19f7,0x9b91,0xea63
0x19f1,0x19f6,0xe84f,0xcc9f
0x19f2,0x19f5,0x4441,0x4440
0x19f3,0x19f4,0x4d41,0x4460
0x19f8,0x19ff,0x9990,0xc003
0x19f9,0x19fe,0x9991,0xc093
0x19fa,0x19fd,0x9900,0xea4f
0x19fb,0x19fc,0xc09f,0xea43
0x1a00,0x1a07,0xca9d,0xf24a
0x1a01,0x1a06,0xf248,0xb698
0x1a02,0x1a05,0xea4d,0xea4c
0x1a03,0x1a04,0xe04d,0xe04c
0x1a08,0x1a0f,0xc09c,0xb69a
0x1a09,0x1a0e,0xc09d,0xb29a
0x1a0a,0x1a0d,0xca9c,0xf648
0x1a0b,0x1a0c,0xb298,0xf64a
0x1a10,0x1a17,0xca4d,0xf243
0x1a11,0x1a16,0xf69e,0xb648
0x1a12,0x1a15,0xea46,0xea40
0x1a13,0x1a14,0xea96,0xe040
0x1a18,0x1a1f,0xc090,0xb693
0x1a19,0x1a1e,0xea9d,0xb293
0x1a1a,0x1a1d,0xca90,0xf64e
0x1a1b,0x1a1c,0xf698,0xf643
0x1a20,0x1a27,0x8598,0x3e97
0x1a21,0x1a26,0x3e9e,0x8e9e
0x1a22,0x1a25,0x3548,0x354a
0x1a23,0x1a24,0x3e48,0x3e4a
0x1a28,0x1a2f,0x8e9a,0x8e97
0x1a29,0x1a2e,0x8e98,0x8547
0x1a2a,0x1a2d,0x859a,0x8e48
0x1a2b,0x1a2c,0x854e,0x8e4a
0x1a30,0x1a37,0xe69d,0xe823
0x1a31,0x1a36,0xe837,0xe88a
0x1a32,0x1a35,0xe146,0xe140
0x1a33,0x1a34,0xe646,0xe160
0x1a38,0x1a3f,0xc390,0xcca3
0x1a39,0x1a3e,0xe19d,0xbca3
0x1a3a,0x1a3d,0xc300,0xf82e
0x1a3b,0x1a3c,0xf8a8,0xf823
0x1a40,0x1a47,0x6e48,0x3e79
0x1a41,0x1a46,0x3e7b,0x6e9e
0x1a42,0x1a45,0x35df,0x35d3
0x1a43,0x1a44,0x3edf,0x3ed3
0x1a48,0x1a4f,0x654a,0x6e97
0x1a49,0x1a4e,0x6548,0x0e4a
0x1a4a,0x1a4d,0x6e4a,0x8edf
0x1a4b,0x1a4c,0x0e48,0x8ed3
0x1a50,0x1a57,0x659e,0xf279
0x1a51,0x1a56,0x3edb,0x6e4e
0x1a52,0x1a55,0x35db,0xf6d3
0x1a53,0x1a54,0x357b,0xf2d3
0x1a58,0x1a5f,0x6543,0x6e99
0x1a59,0x1a5e,0x654e,0x0e43
0x1a5a,0x1a5d,0x6e43,0x8edb
0x1a5b,0x1a5c,0x0e4e,0xb2d3
0x1a60,0x1a67,0x2d8a,0xab23
0x1a61,0x1a66,0xab37,0xad87
0x1a62,0x1a65,0x3d2e,0x3d23
0x1a63,0x1a64,0x2d37,0x2d23
0x1a68,0x1a6f,0x8ba3,0xad29
0x1a69,0x1a6e,0x3da8,0x8d29
0x1a6a,0x1a6d,0xaba3,0x8b2e
0x1a6b,0x1a6c,0x8dae,0x8b23
0x1a70,0x1a77,0x8548,0x3e99
0x1a71,0x1a76,0x3e4e,0x3e98
0x1a72,0x1a75,0x354e,0x3543
0x1a73,0x1a74,0x359e,0x3e43
0x1a78,0x1a7f,0x8e93,0x8e99
0x1a79,0x1a7e,0x3598,0x8549
0x1a7a,0x1a7d,0x8593,0x8e4e
0x1a7b,0x1a7c,0x859e,0x8e43
0x1a80,0x1a87,0x253c,0xabe3
0x1a81,0x1a86,0xabf3,0xae3c
0x1a82,0x1a85,0x3def,0x3de3
0x1a83,0x1a84,0x2df3,0x2de3
0x1a88,0x1a8f,0x352c,0xae2c
0x1a89,0x1a8e,0x352d,0x8e2c
0x1a8a,0x1a8d,0x252c,0x8bef
0x1a8b,0x1a8c,0x8e2d,0x8be3
0x1a90,0x1a97,0xc29d,0xe82a
0x1a91,0x1a96,0xe83a,0xcc8a
0x1a92,0x1a95,0xe14d,0xe14c
0x1a93,0x1a94,0xe64d,0xe16c
0x1a98,0x1a9f,0xc39c,0xccaa
0x1a99,0x1a9e,0xc39d,0xbcaa
0x1a9a,0x1a9d,0xc30c,0xf828
0x1a9b,0x1a9c,0xbca8,0xf82a
0x1aa0,0x1aa7,0xd82d,0xedea
0x1aa1,0x1aa6,0xedfa,0xe63c
0x1aa2,0x1aa5,0xe7dd,0xe7dc
0x1aa3,0x1aa4,0xe5dd,0xe71c
0x1aa8,0x1aaf,0xda2c,0xe62c
0x1aa9,0x1aae,0xda2d,0xf62c
0x1aaa,0x1aad,0xda3c,0xfde8
0x1aab,0x1aac,0xf62d,0xfdea
0x1ab0,0x1ab7,0xd32d,0xfeda
0x1ab1,0x1ab6,0xfed8,0x1248
0x1ab2,0x1ab5,0xe4dd,0xe4dc
0x1ab3,0x1ab4,0xe9dd,0xe9dc
0x1ab8,0x1abf,0xd12c,0x124a
0x1ab9,0x1abe,0xd12d,0x164a
0x1aba,0x1abd,0xd32c,0xf5d8
0x1abb,0x1abc,0x1648,0xf5da
0x1ac0,0x1ac7,0xd1a6,0xfe4a
0x1ac1,0x1ac6,0xf57e,0x169e
0x1ac2,0x1ac5,0xe4d6,0xe44c
0x1ac3,0x1ac4,0xe476,0xe94c
0x1ac8,0x1acf,0xd120,0x1243
0x1ac9,0x1ace,0xd126,0x1643
0x1aca,0x1acd,0xd320,0xf5de
0x1acb,0x1acc,0x164e,0xf54a
0x1ad0,0x1ad7,0xd826,0xed2a
0x1ad1,0x1ad6,0xedf7,0xe634
0x1ad2,0x1ad5,0xe7d6,0xe74c
0x1ad3,0x1ad4,0xe5d6,0xe76c
0x1ad8,0x1adf,0xda20,0xe620
0x1ad9,0x1ade,0xda26,0xf620
0x1ada,0x1add,0xda30,0xfdee
0x1adb,0x1adc,0xf626,0xfd2a
0x1ae0,0x1ae7,0x2534,0xcce3
0x1ae1,0x1ae6,0xabf9,0xae34
0x1ae2,0x1ae5,0x3deb,0xf8e3
0x1ae3,0x1ae4,0x2df9,0xe8e3
0x1ae8,0x1aef,0x3520,0xae20
0x1ae9,0x1aee,0x3526,0x8e20
0x1aea,0x1aed,0x2520,0x8beb
0x1aeb,0x1aec,0x8e26,0xbce3
0x1af0,0x1af7,0xab8a,0xab2a
0x1af1,0x1af6,0xab3a,0xad37
0x1af2,0x1af5,0x3d28,0x3d2a
0x1af3,0x1af4,0x2d3a,0x2d2a
0x1af8,0x1aff,0x8baa,0xad27
0x1af9,0x1afe,0x8ba8,0x8d27
0x1afa,0x1afd,0xabaa,0x8b28
0x1afb,0x1afc,0x8d2e,0x8b2a
0x1b00,0x1b07,0x9545,0x4760
0x1b01,0x1b06,0x4541,0x9e91
0x1b02,0x1b05,0x4395,0x4392
0x1b03,0x1b04,0x9e41,0x9f60
0x1b08,0x1b0f,0x9392,0x9f00
0x1b09,0x1b0e,0x9395,0x9190
0x1b0a,0x1b0d,0x9762,0x4341
0x1b0b,0x1b0c,0x9191,0x4340
0x1b10,0x1b17,0xa54b,0x254b
0x1b11,0x1b16,0x254f,0xae9f
0x1b12,0x1b15,0x239b,0x234b
0x1b13,0x1b14,0xae4f,0xae4b
0x1b18,0x1b1f,0x239f,0x259f
0x1b19,0x1b1e,0xa39b,0xa14f
0x1b1a,0x1b1d,0xa59b,0x234f
0x1b1b,0x1b1c,0xa19f,0x219b
0x1b20,0x1b27,0xaba1,0xd160
0x1b21,0x1b26,0xd641,0x7291
0x1b22,0x1b25,0x2021,0x2020
0x1b23,0x1b24,0x2d21,0x2430
0x1b28,0x1b2f,0xaaa0,0x7300
0x1b29,0x1b2e,0xaaa1,0x917c
0x1b2a,0x1b2d,0xa980,0x43dd
0x1b2b,0x1b2c,0x917d,0x43dc
0x1b30,0x1b37,0xa64b,0x264b
0x1b31,0x1b36,0x264f,0xa29f
0x1b32,0x1b35,0xa34f,0xa34b
0x1b33,0x1b34,0xa24f,0xa24b
0x1b38,0x1b3f,0xa19b,0x269f
0x1b39,0x1b3e,0xa14b,0x219f
0x1b3a,0x1b3d,0xa69b,0x214f
0x1b3b,0x1b3c,0xa39f,0x214b
0x1b40,0x1b47,0x4d4f,0xd76c
0x1b41,0x1b46,0xd54d,0xd62f
0x1b42,0x1b45,0xe9e1,0xe9e0
0x1b43,0x1b44,0xe8e1,0xeaf0
0x1b48,0x1b4f,0x4043,0xd133
0x1b49,0x1b4e,0x404f,0x43ea
0x1b4a,0x1b4d,0x4463,0xd3dd
0x1b4b,0x1b4c,0x43e8,0xd3dc
0x1b50,0x1b57,0x4521,0xe54e
0x1b51,0x1b56,0xe548,0xd64f
0x1b52,0x1b55,0xe9d1,0xe475
0x1b53,0x1b54,0xe8d1,0xe8d5
0x1b58,0x1b5f,0x41a5,0xd64b
0x1b59,0x1b5e,0x4321,0x417e
0x1b5a,0x1b5d,0x4525,0xe3d8
0x1b5b,0x1b5c,0x43d8,0xe17e
0x1b60,0x1b67,0xac91,0x26de
0x1b61,0x1b66,0x26d8,0xa278
0x1b62,0x1b65,0x2a41,0x2a45
0x1b63,0x1b64,0x2841,0x2845
0x1b68,0x1b6f,0x2a91,0x2678
0x1b69,0x1b6e,0xa091,0x2178
0x1b6a,0x1b6d,0x2891,0x21d8
0x1b6b,0x1b6c,0xa378,0x21de
0x1b70,0x1b77,0xab91,0xe64b
0x1b71,0x1b76,0xe64f,0xc29f
0x1b72,0x1b75,0x2041,0x2a95
0x1b73,0x1b74,0x2d41,0x2d45
0x1b78,0x1b7f,0xaa41,0xe69f
0x1b79,0x1b7e,0xaa91,0xa1d8
0x1b7a,0x1b7d,0x2d91,0x23d8
0x1b7b,0x1b7c,0xa178,0x217e
0x1b80,0x1b87,0x484f,0xd11c
0x1b81,0x1b86,0xd6dd,0x46e8
0x1b82,0x1b85,0xe4e1,0xe4e0
0x1b83,0x1b84,0xede1,0xe4f0
0x1b88,0x1b8f,0x4a43,0x41fa
0x1b89,0x1b8e,0x4a4f,0x41ea
0x1b8a,0x1b8d,0x4a63,0xd1dd
0x1b8b,0x1b8c,0x41e8,0xd1dc
0x1b90,0x1b97,0x9645,0x4160
0x1b91,0x1b96,0x4641,0x9291
0x1b92,0x1b95,0x9341,0x9340
0x1b93,0x1b94,0x9241,0x9360
0x1b98,0x1b9f,0x9142,0x9300
0x1b99,0x1b9e,0x9145,0x9390
0x1b9a,0x1b9d,0x9162,0x4141
0x1b9b,0x1b9c,0x9391,0x4140
0x1ba0,0x1ba7,0x922f,0xd710
0x1ba1,0x1ba6,0xd5d1,0x462f
0x1ba2,0x1ba5,0x7fd1,0x7fd0
0x1ba3,0x1ba4,0x7ed1,0x7f10
0x1ba8,0x1baf,0x9323,0x4133
0x1ba9,0x1bae,0x932f,0x4123
0x1baa,0x1bad,0x9333,0xd7d1
0x1bab,0x1bac,0x412f,0xd7d0
0x1bb0,0x1bb7,0x9e2f,0xd110
0x1bb1,0x1bb6,0xd6d1,0x452f
0x1bb2,0x1bb5,0xdf75,0xdf72
0x1bb3,0x1bb4,0x72d1,0x7310
0x1bb8,0x1bbf,0x43a9,0x4733
0x1bb9,0x1bbe,0x43ab,0x4323
0x1bba,0x1bbd,0x9f33,0xdfd1
0x1bbb,0x1bbc,0x432f,0xdfd0
0x1bc0,0x1bc7,0x9e4f,0xe6db
0x1bc1,0x1bc6,0xe6df,0x454f
0x1bc2,0x1bc5,0xef7b,0xefdb
0x1bc3,0x1bc4,0xc2df,0xc2db
0x1bc8,0x1bcf,0x434b,0x454b
0x1bc9,0x1bce,0x439b,0x419b
0x1bca,0x1bcd,0x9e4b,0xefdf
0x1bcb,0x1bcc,0x434f,0xe77b
0x1bd0,0x1bd7,0x924f,0xe5db
0x1bd1,0x1bd6,0xe5df,0x464f
0x1bd2,0x1bd5,0xcfdf,0xcfdb
0x1bd3,0x1bd4,0xcedf,0xcedb
0x1bd8,0x1bdf,0x934b,0x464b
0x1bd9,0x1bde,0x934f,0x414b
0x1bda,0x1bdd,0x924b,0xe7df
0x1bdb,0x1bdc,0x414f,0xe7db
0x1be0,0x1be7,0x4621,0xe6de
0x1be1,0x1be6,0xe6d8,0x46d8
0x1be2,0x1be5,0xe4d1,0xe4d5
0x1be3,0x1be4,0xedd1,0xedd5
0x1be8,0x1bef,0x4125,0x46de
0x1be9,0x1bee,0x4121,0x41de
0x1bea,0x1bed,0x4625,0xe1d8
0x1beb,0x1bec,0x41d8,0xe1de
0x1bf0,0x1bf7,0xaca1,0x411c
0x1bf1,0x1bf6,0x46dd,0x927d
0x1bf2,0x1bf5,0x2a21,0x2a20
0x1bf3,0x1bf4,0x2821,0x2a30
0x1bf8,0x1bff,0xa0a0,0x935c
0x1bf9,0x1bfe,0xa0a1,0x937c
0x1bfa,0x1bfd,0xa080,0x41dd
0x1bfb,0x1bfc,0x937d,0x41dc
0x1c00,0x1c07,0xdfed,0xff1a
0x1c01,0x1c06,0xffda,0x1ed8
0x1c02,0x1c05,0xfd1d,0xe41d
0x1c03,0x1c04,0xfb1d,0xe91d
0x1c08,0x1c0f,0xd7ec,0x1eda
0x1c09,0x1c0e,0xd7ed,0x15da
0x1c0a,0x1c0d,0xdfec,0xf7da
0x1c0b,0x1c0c,0x15d8,0xf71a
0x1c10,0x1c17,0xd7c6,0xff6a
0x1c11,0x1c16,0xf777,0x157e
0x1c12,0x1c15,0xfd16,0xe46d
0x1c13,0x1c14,0xfd56,0xe96d
0x1c18,0x1c1f,0xd72c,0x1e4a
0x1c19,0x1c1e,0xd7e6,0x154a
0x1c1a,0x1c1d,0xdf2c,0xf7d7
0x1c1b,0x1c1c,0x15de,0xf76a
0x1c20,0x1c27,0x6edf,0x3f59
0x1c21,0x1c26,0x3f79,0x6e7b
0x1c22,0x1c25,0x37d3,0x3713
0x1c23,0x1c24,0x3fd3,0x3f13
0x1c28,0x1c2f,0x65d3,0x6e79
0x1c29,0x1c2e,0x65df,0x0ed3
0x1c2a,0x1c2d,0x6ed3,0x8fd3
0x1c2b,0x1c2c,0x0edf,0x8f13
0x1c30,0x1c37,0xdde6,0xed38
0x1c31,0x1c36,0xfdf7,0xe5f4
0x1c32,0x1c35,0xf516,0xe76d
0x1c33,0x1c34,0xf716,0xf74d
0x1c38,0x1c3f,0xd42c,0xe52c
0x1c39,0x1c3e,0xd4e6,0xf52c
0x1c3a,0x1c3d,0xd43c,0xf4e7
0x1c3b,0x1c3c,0xf5e6,0xf43a
0x1c40,0x1c47,0x3f4a,0x8f07
0x1c41,0x1c46,0x8f97,0x3f97
0x1c42,0x1c45,0x8f9a,0x8f0a
0x1c43,0x1c44,0x879a,0x870a
0x1c48,0x1c4f,0x376a,0x3f07
0x1c49,0x1c4e,0x374a,0x8f6a
0x1c4a,0x1c4d,0x3f6a,0x8747
0x1c4b,0x1c4c,0x8f4a,0x8767
0x1c50,0x1c57,0x3797,0x8f09
0x1c51,0x1c56,0x3f9a,0x3f47
0x1c52,0x1c55,0x379a,0x8f03
0x1c53,0x1c54,0x874a,0x8703
0x1c58,0x1c5f,0x3763,0x3f09
0x1c59,0x1c5e,0x3747,0x8f63
0x1c5a,0x1c5d,0x3f63,0x8797
0x1c5b,0x1c5c,0x8f47,0x8769
