Plaintext,Ciphertext
0x17c5,0xe0dc
0x17c6,0xd667
0x17c7,0xe54a
0x17c8,0x43ec
0x17c9,0x41a6
0x17ca,0xd130
0x17cb,0x669e
0x17cc,0xf2da
0x17cd,0x367b
0x17ce,0x62da
0x17cf,0xd643
0x17d0,0x4626
0x17d1,0x2619
0x17d2,0x2ad5
0x17d3,0x28d5
0x17d4,0xea1c
0x17d5,0xeadc
0x17d6,0x4667
0x17d7,0xe6da
0x17d8,0x41ec
0x17d9,0x4126
0x17da,0x41fc
0x17db,0x664e
0x17dc,0xf6da
0x17dd,0x36db
0x17de,0x66da
0x17df,0x46da
0x17e0,0x4517
0x17e1,0xce69
0x17e2,0xf54b
0x17e3,0xe569
0x17e4,0xe5d3
0x17e5,0xf5d3
0x17e6,0x9e17
0x17e7,0xced3
0x17e8,0x6643
0x17e9,0x65de
0x17ea,0x4643
0x17eb,0x0ede
0x17ec,0xbed3
0x17ed,0xbe4b
0x17ee,0x0243
0x17ef,0x9243
0x17f0,0xae5a
0x17f1,0xae1a
0x17f2,0x35d8
0x17f3,0x251a
0x17f4,0x25da
0x17f5,0x35da
0x17f6,0xa517
0x17f7,0xaeda
0x17f8,0x8e7a
0x17f9,0x8e78
0x17fa,0xae7a
0x17fb,0x85de
0x17fc,0x8eda
0x17fd,0x8ed8
0x17fe,0x85d7
0x17ff,0xa5d7
0x1800,0xaf9e
0x1801,0x2f48
0x1802,0xaf48
0x1803,0x2f9e
0x1804,0x2f97
0x1805,0xaf4a
0x1806,0xa798
0x1807,0x2f4a
0x1808,0xa747
0x1809,0xa74e
0x180a,0xaf97
0x180b,0xaf98
0x180c,0x274a
0x180d,0x2748
0x180e,0xaf9a
0x180f,0xa79a
0x1810,0x2f98
0x1811,0x279e
0x1812,0xaf4e
0x1813,0x2f4e
0x1814,0x2f99
0x1815,0xaf43
0x1816,0xa748
0x1817,0x2f43
0x1818,0xa749
0x1819,0xa79e
0x181a,0xaf99
0x181b,0x2798
0x181c,0x2743
0x181d,0x274e
0x181e,0xaf93
0x181f,0xa793
0x1820,0xa49d
0x1821,0xe348
0x1822,0x244d
0x1823,0x294d
0x1824,0x294c
0x1825,0x244c
0x1826,0xc198
0x1827,0xe34a
0x1828,0xa99c
0x1829,0xa99d
0x182a,0xa49c
0x182b,0xc398
0x182c,0xe14a
0x182d,0xe148
0x182e,0xc39a
0x182f,0xc19a
0x1830,0xadae
0x1831,0x2d2e
0x1832,0xa92e
0x1833,0xab2e
0x1834,0xa933
0x1835,0xa923
0x1836,0x2da8
0x1837,0x2433
0x1838,0xa429
0x1839,0xa4ae
0x183a,0xa439
0x183b,0x24a8
0x183c,0x2423
0x183d,0x242e
0x183e,0xa9a3
0x183f,0xa983
0x1840,0x4f2d
0x1841,0xefd8
0x1842,0x24d1
0x1843,0x29d1
0x1844,0x29d0
0x1845,0x24d0
0x1846,0xd348
0x1847,0xefda
0x1848,0x472c
0x1849,0x472d
0x184a,0x4f2c
0x184b,0xd148
0x184c,0xe7da
0x184d,0xe7d8
0x184e,0xd14a
0x184f,0xd34a
0x1850,0x47a6
0x1851,0xe77e
0x1852,0x24d5
0x1853,0x2475
0x1854,0xe0d0
0x1855,0xead0
0x1856,0xd19e
0x1857,0xef4a
0x1858,0x4720
0x1859,0x4726
0x185a,0x4f20
0x185b,0xd14e
0x185c,0xe74a
0x185d,0xe7de
0x185e,0xd143
0x185f,0xd343
0x1860,0x259d
0x1861,0xe82e
0x1862,0x2746
0x1863,0x2546
0x1864,0x2760
0x1865,0x2740
0x1866,0xe8a8
0x1867,0xea33
0x1868,0xaf90
0x1869,0x279d
0x186a,0xaf00
0x186b,0xeaa8
0x186c,0xea23
0x186d,0xea2e
0x186e,0xc0a3
0x186f,0xc083
0x1870,0xa44d
0x1871,0xe19e
0x1872,0x2446
0x1873,0x2496
0x1874,0x2940
0x1875,0x2440
0x1876,0xc148
0x1877,0xe343
0x1878,0xa990
0x1879,0x249d
0x187a,0xa490
0x187b,0xe198
0x187c,0xe143
0x187d,0xe14e
0x187e,0xc393
0x187f,0xc193
0x1880,0x4d2d
0x1881,0xede8
0x1882,0x27d1
0x1883,0x25d1
0x1884,0x2710
0x1885,0x27d0
0x1886,0xe62d
0x1887,0xe4fa
0x1888,0x442c
0x1889,0x442d
0x188a,0x443c
0x188b,0xe12d
0x188c,0xe4ea
0x188d,0xe4e8
0x188e,0xe12c
0x188f,0xe13c
0x1890,0xad2e
0x1891,0x2d28
0x1892,0xa928
0x1893,0xab28
0x1894,0xa93a
0x1895,0xa92a
0x1896,0xaba8
0x1897,0x243a
0x1898,0xa427
0x1899,0xa42e
0x189a,0xa437
0x189b,0xa9a8
0x189c,0x242a
0x189d,0x2428
0x189e,0xa9aa
0x189f,0xa98a
0x18a0,0xae2d
0x18a1,0x2def
0x18a2,0xa9ef
0x18a3,0xabef
0x18a4,0xa9f3
0x18a5,0xa9e3
0x18a6,0x252d
0x18a7,0x24f3
0x18a8,0xaf2c
0x18a9,0xaf2d
0x18aa,0xaf3c
0x18ab,0x272d
0x18ac,0x24e3
0x18ad,0x24ef
0x18ae,0x272c
0x18af,0x273c
0x18b0,0x4f9e
0x18b1,0x2fdf
0x18b2,0xafdf
0x18b3,0x2f7b
0x18b4,0x2f79
0x18b5,0xafd3
0x18b6,0x4f48
0x18b7,0x2fd3
0x18b8,0x9f4a
0x18b9,0x9f48
0x18ba,0x4f97
0x18bb,0x4748
0x18bc,0x27d3
0x18bd,0x27df
0x18be,0x474a
0x18bf,0x4f4a
0x18c0,0x4f4e
0x18c1,0x277b
0x18c2,0xafdb
0x18c3,0x2fdb
0x18c4,0xe379
0x18c5,0xc3d3
0x18c6,0x479e
0x18c7,0xe3d3
0x18c8,0x9f43
0x18c9,0x9f4e
0x18ca,0x4f99
0x18cb,0x474e
0x18cc,0xe1d3
0x18cd,0x27db
0x18ce,0x4743
0x18cf,0x4f43
0x18d0,0xae26
0x18d1,0x2deb
0x18d2,0xa9eb
0x18d3,0xabeb
0x18d4,0xc0f3
0x18d5,0xc0e3
0x18d6,0x2526
0x18d7,0xeaf3
0x18d8,0xaf20
0x18d9,0xaf26
0x18da,0xaf30
0x18db,0x2726
0x18dc,0xeae3
0x18dd,0x24eb
0x18de,0x2720
0x18df,0x2730
0x18e0,0x4d26
0x18e1,0xedee
0x18e2,0x27d5
0x18e3,0x25d5
0x18e4,0xe110
0x18e5,0xe1d0
0x18e6,0xe626
0x18e7,0xe43a
0x18e8,0x4420
0x18e9,0x4426
0x18ea,0x4430
0x18eb,0xe126
0x18ec,0xe42a
0x18ed,0xe4ee
0x18ee,0xe120
0x18ef,0xe130
0x18f0,0xae9d
0x18f1,0xe828
0x18f2,0x274d
0x18f3,0x254d
0x18f4,0x276c
0x18f5,0x274c
0x18f6,0xcca8
0x18f7,0xea3a
0x18f8,0xaf9c
0x18f9,0xaf9d
0x18fa,0xaf0c
0x18fb,0xc0a8
0x18fc,0xea2a
0x18fd,0xea28
0x18fe,0xc0aa
0x18ff,0xc08a
0x1900,0x9f95
0x1901,0x4f41
0x1902,0x9f41
0x1903,0x4f95
0x1904,0x4f92
0x1905,0x9f40
0x1906,0x9791
0x1907,0x4f40
0x1908,0x9742
0x1909,0x9745
0x190a,0x9f92
0x190b,0x9f91
0x190c,0x4740
0x190d,0x4741
0x190e,0x9f90
0x190f,0x9790
0x1910,0xaf9b
0x1911,0x2f4f
0x1912,0xaf4f
0x1913,0x2f9b
0x1914,0x2f4b
0x1915,0xaf4b
0x1916,0xa79f
0x1917,0x279b
0x1918,0xa79b
0x1919,0xa74b
0x191a,0x2f9f
0x191b,0xaf9f
0x191c,0x274b
0x191d,0x274f
0x191e,0x279f
0x191f,0xa74f
0x1920,0xa4a1
0x1921,0xd341
0x1922,0x2421
0x1923,0x2921
0x1924,0x2920
0x1925,0x2420
0x1926,0x7191
0x1927,0xd340
0x1928,0xa9a0
0x1929,0xa9a1
0x192a,0xa4a0
0x192b,0x7391
0x192c,0xd140
0x192d,0xd141
0x192e,0x7390
0x192f,0x7190
0x1930,0xad2b
0x1931,0x2d2f
0x1932,0xa92f
0x1933,0xab2f
0x1934,0xab2b
0x1935,0xa92b
0x1936,0xabaf
0x1937,0x2d2b
0x1938,0xa4ab
0x1939,0xa42b
0x193a,0xadab
0x193b,0xa9af
0x193c,0x242b
0x193d,0x242f
0x193e,0x24af
0x193f,0x2daf
0x1940,0x494f
0x1941,0xdf4d
0x1942,0xeae1
0x1943,0xe0e1
0x1944,0xe0e0
0x1945,0xeae0
0x1946,0xd32f
0x1947,0xdf4c
0x1948,0x4443
0x1949,0x444f
0x194a,0x4943
0x194b,0xd12f
0x194c,0xd74c
0x194d,0xd74d
0x194e,0xd123
0x194f,0xd323
0x1950,0x4f21
0x1951,0xef48
0x1952,0xead1
0x1953,0xe0d1
0x1954,0xea75
0x1955,0xead5
0x1956,0xd34f
0x1957,0xe79e
0x1958,0x4725
0x1959,0x4721
0x195a,0x47a5
0x195b,0xd14f
0x195c,0xe74e
0x195d,0xe748
0x195e,0xd14b
0x195f,0xd19b
0x1960,0xae91
0x1961,0xe82f
0x1962,0x2741
0x1963,0x2541
0x1964,0x2545
0x1965,0x2745
0x1966,0xccaf
0x1967,0xe82b
0x1968,0x2791
0x1969,0xaf91
0x196a,0x2591
0x196b,0xc0af
0x196c,0xea2b
0x196d,0xea2f
0x196e,0xeaaf
0x196f,0xe8af
0x1970,0xa491
0x1971,0xe34f
0x1972,0x2441
0x1973,0x2941
0x1974,0x2495
0x1975,0x2445
0x1976,0xc19f
0x1977,0xe19b
0x1978,0x2491
0x1979,0xa991
0x197a,0xa441
0x197b,0xc39f
0x197c,0xe14b
0x197d,0xe14f
0x197e,0xe19f
0x197f,0xc14f
0x1980,0x4d2f
0x1981,0xed48
0x1982,0xdad1
0x1983,0xd8d1
0x1984,0xda10
0x1985,0xdad0
0x1986,0xe62f
0x1987,0xe46a
0x1988,0x4423
0x1989,0x442f
0x198a,0x4433
0x198b,0xe12f
0x198c,0xe44a
0x198d,0xe448
0x198e,0xe123
0x198f,0xe133
0x1990,0xad4b
0x1991,0x2d4f
0x1992,0xa94f
0x1993,0xab4f
0x1994,0xa963
0x1995,0xa943
0x1996,0xab9f
0x1997,0x2463
0x1998,0xa449
0x1999,0xa44b
0x199a,0xa469
0x199b,0xa99f
0x199c,0x2443
0x199d,0x244f
0x199e,0xa993
0x199f,0xa903
0x19a0,0xae2f
0x19a1,0xe8df
0x19a2,0xc0df
0x19a3,0xccdf
0x19a4,0xc013
0x19a5,0xc0d3
0x19a6,0x252f
0x19a7,0xea13
0x19a8,0xaf23
0x19a9,0xaf2f
0x19aa,0xaf33
0x19ab,0x272f
0x19ac,0xead3
0x19ad,0xeadf
0x19ae,0x2723
0x19af,0x2733
0x19b0,0x4fab
0x19b1,0xd3d1
0x19b2,0x73d1
0x19b3,0xd375
0x19b4,0xd372
0x19b5,0x73d0
0x19b6,0x4f2f
0x19b7,0xd3d0
0x19b8,0x9f23
0x19b9,0x9f2f
0x19ba,0x4fa9
0x19bb,0x472f
0x19bc,0xd1d0
0x19bd,0xd1d1
0x19be,0x4723
0x19bf,0x4f23
0x19c0,0x4f9b
0x19c1,0xe3df
0x19c2,0xc3df
0x19c3,0xe37b
0x19c4,0xe3db
0x19c5,0xc3db
0x19c6,0x4f4f
0x19c7,0xe17b
0x19c8,0x9f4b
0x19c9,0x9f4f
0x19ca,0x4f4b
0x19cb,0x474f
0x19cc,0xe1db
0x19cd,0xe1df
0x19ce,0x474b
0x19cf,0x479b
0x19d0,0xae21
0x19d1,0xe8ef
0x19d2,0xc0ef
0x19d3,0xccef
0x19d4,0xcceb
0x19d5,0xc0eb
0x19d6,0x2521
0x19d7,0xe8eb
0x19d8,0xaf25
0x19d9,0xaf21
0x19da,0xae25
0x19db,0x2721
0x19dc,0xeaeb
0x19dd,0xeaef
0x19de,0x2725
0x19df,0x2525
0x19e0,0x4d21
0x19e1,0xed28
0x19e2,0xe1d1
0x19e3,0xe6d1
0x19e4,0xe6d5
0x19e5,0xe1d5
0x19e6,0xe621
0x19e7,0xed2e
0x19e8,0x4425
0x19e9,0x4421
0x19ea,0x4d25
0x19eb,0xe121
0x19ec,0xe42e
0x19ed,0xe428
0x19ee,0xe125
0x19ef,0xe625
0x19f0,0x9b91
0x19f1,0xe84f
0x19f2,0x4441
0x19f3,0x4d41
0x19f4,0x4460
0x19f5,0x4440
0x19f6,0xcc9f
0x19f7,0xea63
0x19f8,0x9990
0x19f9,0x9991
0x19fa,0x9900
0x19fb,0xc09f
0x19fc,0xea43
0x19fd,0xea4f
0x19fe,0xc093
0x19ff,0xc003
0x1a00,0xca9d
0x1a01,0xf248
0x1a02,0xea4d
0x1a03,0xe04d
0x1a04,0xe04c
0x1a05,0xea4c
0x1a06,0xb698
0x1a07,0xf24a
0x1a08,0xc09c
0x1a09,0xc09d
0x1a0a,0xca9c
0x1a0b,0xb298
0x1a0c,0xf64a
0x1a0d,0xf648
0x1a0e,0xb29a
0x1a0f,0xb69a
0x1a10,0xca4d
0x1a11,0xf69e
0x1a12,0xea46
0x1a13,0xea96
0x1a14,0xe040
0x1a15,0xea40
0x1a16,0xb648
0x1a17,0xf243
0x1a18,0xc090
0x1a19,0xea9d
0x1a1a,0xca90
0x1a1b,0xf698
0x1a1c,0xf643
0x1a1d,0xf64e
0x1a1e,0xb293
0x1a1f,0xb693
0x1a20,0x8598
0x1a21,0x3e9e
0x1a22,0x3548
0x1a23,0x3e48
0x1a24,0x3e4a
0x1a25,0x354a
0x1a26,0x8e9e
0x1a27,0x3e97
0x1a28,0x8e9a
0x1a29,0x8e98
0x1a2a,0x859a
0x1a2b,0x854e
0x1a2c,0x8e4a
0x1a2d,0x8e48
0x1a2e,0x8547
0x1a2f,0x8e97
0x1a30,0xe69d
0x1a31,0xe837
0x1a32,0xe146
0x1a33,0xe646
0x1a34,0xe160
0x1a35,0xe140
0x1a36,0xe88a
0x1a37,0xe823
0x1a38,0xc390
0x1a39,0xe19d
0x1a3a,0xc300
0x1a3b,0xf8a8
0x1a3c,0xf823
0x1a3d,0xf82e
0x1a3e,0xbca3
0x1a3f,0xcca3
0x1a40,0x6e48
0x1a41,0x3e7b
0x1a42,0x35df
0x1a43,0x3edf
0x1a44,0x3ed3
0x1a45,0x35d3
0x1a46,0x6e9e
0x1a47,0x3e79
0x1a48,0x654a
0x1a49,0x6548
0x1a4a,0x6e4a
0x1a4b,0x0e48
0x1a4c,0x8ed3
0x1a4d,0x8edf
0x1a4e,0x0e4a
0x1a4f,0x6e97
0x1a50,0x659e
0x1a51,0x3edb
0x1a52,0x35db
0x1a53,0x357b
0x1a54,0xf2d3
0x1a55,0xf6d3
0x1a56,0x6e4e
0x1a57,0xf279
0x1a58,0x6543
0x1a59,0x654e
0x1a5a,0x6e43
0x1a5b,0x0e4e
0x1a5c,0xb2d3
0x1a5d,0x8edb
0x1a5e,0x0e43
0x1a5f,0x6e99
0x1a60,0x2d8a
0x1a61,0xab37
0x1a62,0x3d2e
0x1a63,0x2d37
0x1a64,0x2d23
0x1a65,0x3d23
0x1a66,0xad87
0x1a67,0xab23
0x1a68,0x8ba3
0x1a69,0x3da8
0x1a6a,0xaba3
0x1a6b,0x8dae
0x1a6c,0x8b23
0x1a6d,0x8b2e
0x1a6e,0x8d29
0x1a6f,0xad29
0x1a70,0x8548
0x1a71,0x3e4e
0x1a72,0x354e
0x1a73,0x359e
0x1a74,0x3e43
0x1a75,0x3543
0x1a76,0x3e98
0x1a77,0x3e99
0x1a78,0x8e93
0x1a79,0x3598
0x1a7a,0x8593
0x1a7b,0x859e
0x1a7c,0x8e43
0x1a7d,0x8e4e
0x1a7e,0x8549
0x1a7f,0x8e99
0x1a80,0x253c
0x1a81,0xabf3
0x1a82,0x3def
0x1a83,0x2df3
0x1a84,0x2de3
0x1a85,0x3de3
0x1a86,0xae3c
0x1a87,0xabe3
0x1a88,0x352c
0x1a89,0x352d
0x1a8a,0x252c
0x1a8b,0x8e2d
0x1a8c,0x8be3
0x1a8d,0x8bef
0x1a8e,0x8e2c
0x1a8f,0xae2c
0x1a90,0xc29d
0x1a91,0xe83a
0x1a92,0xe14d
0x1a93,0xe64d
0x1a94,0xe16c
0x1a95,0xe14c
0x1a96,0xcc8a
0x1a97,0xe82a
0x1a98,0xc39c
0x1a99,0xc39d
0x1a9a,0xc30c
0x1a9b,0xbca8
0x1a9c,0xf82a
0x1a9d,0xf828
0x1a9e,0xbcaa
0x1a9f,0xccaa
0x1aa0,0xd82d
0x1aa1,0xedfa
0x1aa2,0xe7dd
0x1aa3,0xe5dd
0x1aa4,0xe71c
0x1aa5,0xe7dc
0x1aa6,0xe63c
0x1aa7,0xedea
0x1aa8,0xda2c
0x1aa9,0xda2d
0x1aaa,0xda3c
0x1aab,0xf62d
0x1aac,0xfdea
0x1aad,0xfde8
0x1aae,0xf62c
0x1aaf,0xe62c
0x1ab0,0xd32d
0x1ab1,0xfed8
0x1ab2,0xe4dd
0x1ab3,0xe9dd
0x1ab4,0xe9dc
0x1ab5,0xe4dc
0x1ab6,0x1248
0x1ab7,0xfeda
0x1ab8,0xd12c
0x1ab9,0xd12d
0x1aba,0xd32c
0x1abb,0x1648
0x1abc,0xf5da
0x1abd,0xf5d8
0x1abe,0x164a
0x1abf,0x124a
0x1ac0,0xd1a6
0x1ac1,0xf57e
0x1ac2,0xe4d6
0x1ac3,0xe476
0x1ac4,0xe94c
0x1ac5,0xe44c
0x1ac6,0x169e
0x1ac7,0xfe4a
0x1ac8,0xd120
0x1ac9,0xd126
0x1aca,0xd320
0x1acb,0x164e
0x1acc,0xf54a
0x1acd,0xf5de
0x1ace,0x1643
0x1acf,0x1243
0x1ad0,0xd826
0x1ad1,0xedf7
0x1ad2,0xe7d6
0x1ad3,0xe5d6
0x1ad4,0xe76c
0x1ad5,0xe74c
0x1ad6,0xe634
0x1ad7,0xed2a
0x1ad8,0xda20
0x1ad9,0xda26
0x1ada,0xda30
0x1adb,0xf626
0x1adc,0xfd2a
0x1add,0xfdee
0x1ade,0xf620
0x1adf,0xe620
0x1ae0,0x2534
0x1ae1,0xabf9
0x1ae2,0x3deb
0x1ae3,0x2df9
0x1ae4,0xe8e3
0x1ae5,0xf8e3
0x1ae6,0xae34
0x1ae7,0xcce3
0x1ae8,0x3520
0x1ae9,0x3526
0x1aea,0x2520
0x1aeb,0x8e26
0x1aec,0xbce3
0x1aed,0x8beb
0x1aee,0x8e20
0x1aef,0xae20
0x1af0,0xab8a
0x1af1,0xab3a
0x1af2,0x3d28
0x1af3,0x2d3a
0x1af4,0x2d2a
0x1af5,0x3d2a
0x1af6,0xad37
0x1af7,0xab2a
0x1af8,0x8baa
0x1af9,0x8ba8
0x1afa,0xabaa
0x1afb,0x8d2e
0x1afc,0x8b2a
0x1afd,0x8b28
0x1afe,0x8d27
0x1aff,0xad27
0x1b00,0x9545
0x1b01,0x4541
0x1b02,0x4395
0x1b03,0x9e41
0x1b04,0x9f60
0x1b05,0x4392
0x1b06,0x9e91
0x1b07,0x4760
0x1b08,0x9392
0x1b09,0x9395
0x1b0a,0x9762
0x1b0b,0x9191
0x1b0c,0x4340
0x1b0d,0x4341
0x1b0e,0x9190
0x1b0f,0x9f00
0x1b10,0xa54b
0x1b11,0x254f
0x1b12,0x239b
0x1b13,0xae4f
0x1b14,0xae4b
0x1b15,0x234b
0x1b16,0xae9f
0x1b17,0x254b
0x1b18,0x239f
0x1b19,0xa39b
0x1b1a,0xa59b
0x1b1b,0xa19f
0x1b1c,0x219b
0x1b1d,0x234f
0x1b1e,0xa14f
0x1b1f,0x259f
0x1b20,0xaba1
0x1b21,0xd641
0x1b22,0x2021
0x1b23,0x2d21
0x1b24,0x2430
0x1b25,0x2020
0x1b26,0x7291
0x1b27,0xd160
0x1b28,0xaaa0
0x1b29,0xaaa1
0x1b2a,0xa980
0x1b2b,0x917d
0x1b2c,0x43dc
0x1b2d,0x43dd
0x1b2e,0x917c
0x1b2f,0x7300
0x1b30,0xa64b
0x1b31,0x264f
0x1b32,0xa34f
0x1b33,0xa24f
0x1b34,0xa24b
0x1b35,0xa34b
0x1b36,0xa29f
0x1b37,0x264b
0x1b38,0xa19b
0x1b39,0xa14b
0x1b3a,0xa69b
0x1b3b,0xa39f
0x1b3c,0x214b
0x1b3d,0x214f
0x1b3e,0x219f
0x1b3f,0x269f
0x1b40,0x4d4f
0x1b41,0xd54d
0x1b42,0xe9e1
0x1b43,0xe8e1
0x1b44,0xeaf0
0x1b45,0xe9e0
0x1b46,0xd62f
0x1b47,0xd76c
0x1b48,0x4043
0x1b49,0x404f
0x1b4a,0x4463
0x1b4b,0x43e8
0x1b4c,0xd3dc
0x1b4d,0xd3dd
0x1b4e,0x43ea
0x1b4f,0xd133
0x1b50,0x4521
0x1b51,0xe548
0x1b52,0xe9d1
0x1b53,0xe8d1
0x1b54,0xe8d5
0x1b55,0xe475
0x1b56,0xd64f
0x1b57,0xe54e
0x1b58,0x41a5
0x1b59,0x4321
0x1b5a,0x4525
0x1b5b,0x43d8
0x1b5c,0xe17e
0x1b5d,0xe3d8
0x1b5e,0x417e
0x1b5f,0xd64b
0x1b60,0xac91
0x1b61,0x26d8
0x1b62,0x2a41
0x1b63,0x2841
0x1b64,0x2845
0x1b65,0x2a45
0x1b66,0xa278
0x1b67,0x26de
0x1b68,0x2a91
0x1b69,0xa091
0x1b6a,0x2891
0x1b6b,0xa378
0x1b6c,0x21de
0x1b6d,0x21d8
0x1b6e,0x2178
0x1b6f,0x2678
0x1b70,0xab91
0x1b71,0xe64f
0x1b72,0x2041
0x1b73,0x2d41
0x1b74,0x2d45
0x1b75,0x2a95
0x1b76,0xc29f
0x1b77,0xe64b
0x1b78,0xaa41
0x1b79,0xaa91
0x1b7a,0x2d91
0x1b7b,0xa178
0x1b7c,0x217e
0x1b7d,0x23d8
0x1b7e,0xa1d8
0x1b7f,0xe69f
0x1b80,0x484f
0x1b81,0xd6dd
0x1b82,0xe4e1
0x1b83,0xede1
0x1b84,0xe4f0
0x1b85,0xe4e0
0x1b86,0x46e8
0x1b87,0xd11c
0x1b88,0x4a43
0x1b89,0x4a4f
0x1b8a,0x4a63
0x1b8b,0x41e8
0x1b8c,0xd1dc
0x1b8d,0xd1dd
0x1b8e,0x41ea
0x1b8f,0x41fa
0x1b90,0x9645
0x1b91,0x4641
0x1b92,0x9341
0x1b93,0x9241
0x1b94,0x9360
0x1b95,0x9340
0x1b96,0x9291
0x1b97,0x4160
0x1b98,0x9142
0x1b99,0x9145
0x1b9a,0x9162
0x1b9b,0x9391
0x1b9c,0x4140
0x1b9d,0x4141
0x1b9e,0x9390
0x1b9f,0x9300
0x1ba0,0x922f
0x1ba1,0xd5d1
0x1ba2,0x7fd1
0x1ba3,0x7ed1
0x1ba4,0x7f10
0x1ba5,0x7fd0
0x1ba6,0x462f
0x1ba7,0xd710
0x1ba8,0x9323
0x1ba9,0x932f
0x1baa,0x9333
0x1bab,0x412f
0x1bac,0xd7d0
0x1bad,0xd7d1
0x1bae,0x4123
0x1baf,0x4133
0x1bb0,0x9e2f
0x1bb1,0xd6d1
0x1bb2,0xdf75
0x1bb3,0x72d1
0x1bb4,0x7310
0x1bb5,0xdf72
0x1bb6,0x452f
0x1bb7,0xd110
0x1bb8,0x43a9
0x1bb9,0x43ab
0x1bba,0x9f33
0x1bbb,0x432f
0x1bbc,0xdfd0
0x1bbd,0xdfd1
0x1bbe,0x4323
0x1bbf,0x4733
0x1bc0,0x9e4f
0x1bc1,0xe6df
0x1bc2,0xef7b
0x1bc3,0xc2df
0x1bc4,0xc2db
0x1bc5,0xefdb
0x1bc6,0x454f
0x1bc7,0xe6db
0x1bc8,0x434b
0x1bc9,0x439b
0x1bca,0x9e4b
0x1bcb,0x434f
0x1bcc,0xe77b
0x1bcd,0xefdf
0x1bce,0x419b
0x1bcf,0x454b
0x1bd0,0x924f
0x1bd1,0xe5df
0x1bd2,0xcfdf
0x1bd3,0xcedf
0x1bd4,0xcedb
0x1bd5,0xcfdb
0x1bd6,0x464f
0x1bd7,0xe5db
0x1bd8,0x934b
0x1bd9,0x934f
0x1bda,0x924b
0x1bdb,0x414f
0x1bdc,0xe7db
0x1bdd,0xe7df
0x1bde,0x414b
0x1bdf,0x464b
0x1be0,0x4621
0x1be1,0xe6d8
0x1be2,0xe4d1
0x1be3,0xedd1
0x1be4,0xedd5
0x1be5,0xe4d5
0x1be6,0x46d8
0x1be7,0xe6de
0x1be8,0x4125
0x1be9,0x4121
0x1bea,0x4625
0x1beb,0x41d8
0x1bec,0xe1de
0x1bed,0xe1d8
0x1bee,0x41de
0x1bef,0x46de
0x1bf0,0xaca1
0x1bf1,0x46dd
0x1bf2,0x2a21
0x1bf3,0x2821
0x1bf4,0x2a30
0x1bf5,0x2a20
0x1bf6,0x927d
0x1bf7,0x411c
0x1bf8,0xa0a0
0x1bf9,0xa0a1
0x1bfa,0xa080
0x1bfb,0x937d
0x1bfc,0x41dc
0x1bfd,0x41dd
0x1bfe,0x937c
0x1bff,0x935c
0x1c00,0xdfed
0x1c01,0xffda
0x1c02,0xfd1d
0x1c03,0xfb1d
0x1c04,0xe91d
0x1c05,0xe41d
0x1c06,0x1ed8
0x1c07,0xff1a
0x1c08,0xd7ec
0x1c09,0xd7ed
0x1c0a,0xdfec
0x1c0b,0x15d8
0x1c0c,0xf71a
0x1c0d,0xf7da
0x1c0e,0x15da
0x1c0f,0x1eda
0x1c10,0xd7c6
0x1c11,0xf777
0x1c12,0xfd16
0x1c13,0xfd56
0x1c14,0xe96d
0x1c15,0xe46d
0x1c16,0x157e
0x1c17,0xff6a
0x1c18,0xd72c
0x1c19,0xd7e6
0x1c1a,0xdf2c
0x1c1b,0x15de
0x1c1c,0xf76a
0x1c1d,0xf7d7
0x1c1e,0x154a
0x1c1f,0x1e4a
0x1c20,0x6edf
0x1c21,0x3f79
0x1c22,0x37d3
0x1c23,0x3fd3
0x1c24,0x3f13
0x1c25,0x3713
0x1c26,0x6e7b
0x1c27,0x3f59
0x1c28,0x65d3
0x1c29,0x65df
0x1c2a,0x6ed3
0x1c2b,0x0edf
0x1c2c,0x8f13
0x1c2d,0x8fd3
0x1c2e,0x0ed3
0x1c2f,0x6e79
0x1c30,0xdde6
0x1c31,0xfdf7
0x1c32,0xf516
0x1c33,0xf716
0x1c34,0xf74d
0x1c35,0xe76d
0x1c36,0xe5f4
0x1c37,0xed38
0x1c38,0xd42c
0x1c39,0xd4e6
0x1c3a,0xd43c
0x1c3b,0xf5e6
0x1c3c,0xf43a
0x1c3d,0xf4e7
0x1c3e,0xf52c
0x1c3f,0xe52c
0x1c40,0x3f4a
0x1c41,0x8f97
0x1c42,0x8f9a
0x1c43,0x879a
0x1c44,0x870a
0x1c45,0x8f0a
0x1c46,0x3f97
0x1c47,0x8f07
0x1c48,0x376a
0x1c49,0x374a
0x1c4a,0x3f6a
0x1c4b,0x8f4a
0x1c4c,0x8767
0x1c4d,0x8747
0x1c4e,0x8f6a
0x1c4f,0x3f07
0x1c50,0x3797
0x1c51,0x3f9a
0x1c52,0x379a
0x1c53,0x874a
0x1c54,0x8703
0x1c55,0x8f03
0x1c56,0x3f47
0x1c57,0x8f09
0x1c58,0x3763
0x1c59,0x3747
0x1c5a,0x3f63
0x1c5b,0x8f47
0x1c5c,0x8769
0x1c5d,0x8797
0x1c5e,0x8f63
0x1c5f,0x3f09
0x1c60,0x25f2
0x1c61,0x8bf9
0x1c62,0x34e9
0x1c63,0x3df9
0x1c64,0xe8ff
0x1c65,0xfaf3
0x1c66,0xaef2
0x1c67,0xccff
0x1c68,0xf6e0
0x1c69,0x35e5
0x1c6a,0xe6e0
0x1c6b,0x8ee5
