Plaintext1,Plaintext2,Ciphertext1,Ciphertext2
0x0bfc,0x1bfc,0x431c,0x41dc
0x0bfd,0x1bfd,0x42dd,0x41dd
0x0bfe,0x1bfe,0x915c,0x937c
0x0bff,0x1bff,0xca03,0x935c
0x0c00,0x1c00,0xd9ed,0xdfed
0x0c01,0x1c01,0xf9ea,0xffda
0x0c02,0x1c02,0xf91d,0xfd1d
0x0c03,0x1c03,0xfe1d,0xfb1d
0x0c04,0x1c04,0xef1d,0xe91d
0x0c05,0x1c05,0xf9dd,0xe41d
0x0c06,0x1c06,0xfeed,0x1ed8
0x0c07,0x1c07,0xf9fa,0xff1a
0x0c08,0x1c08,0xdffc,0xd7ec
0x0c09,0x1c09,0xdeed,0xd7ed
0x0c0a,0x1c0a,0xd9ec,0xdfec
0x0c0b,0x1c0b,0xde1a,0x15d8
0x0c0c,0x1c0c,0xee18,0xf71a
0x0c0d,0x1c0d,0xfe1a,0xf7da
0x0c0e,0x1c0e,0xdeda,0x15da
0x0c0f,0x1c0f,0xfeec,0x1eda
0x0c10,0x1c10,0xd4c6,0xd7c6
0x0c11,0x1c11,0xf4c7,0xf777
0x0c12,0x1c12,0xf456,0xfd16
0x0c13,0x1c13,0xf556,0xfd56
0x0c14,0x1c14,0xef6d,0xe96d
0x0c15,0x1c15,0xf94d,0xe46d
0x0c16,0x1c16,0xf5c6,0x157e
0x0c17,0x1c17,0xf93a,0xff6a
0x0c18,0x1c18,0xdf3c,0xd72c
0x0c19,0x1c19,0xd5c6,0xd7e6
0x0c1a,0x1c1a,0xd92c,0xdf2c
0x0c1b,0x1c1b,0xd557,0x15de
0x0c1c,0x1c1c,0xee68,0xf76a
0x0c1d,0x1c1d,0xf557,0xf7d7
0x0c1e,0x1c1e,0xde4a,0x154a
0x0c1f,0x1c1f,0xfe2c,0x1e4a
0x0c20,0x1c20,0x3ee1,0x6edf
0x0c21,0x1c21,0x39c9,0x3f79
0x0c22,0x1c22,0x3e13,0x37d3
0x0c23,0x1c23,0x39e3,0x3fd3
0x0c24,0x1c24,0x39f3,0x3f13
0x0c25,0x1c25,0x2e1f,0x3713
0x0c26,0x1c26,0x3ec5,0x6e7b
0x0c27,0x1c27,0x39b9,0x3f59
0x0c28,0x1c28,0x4ed3,0x65d3
0x0c29,0x1c29,0x4e13,0x65df
0x0c2a,0x1c2a,0x3ee0,0x6ed3
0x0c2b,0x1c2b,0x4e59,0x0edf
0x0c2c,0x1c2c,0x2e5b,0x8f13
0x0c2d,0x1c2d,0x3e59,0x8fd3
0x0c2e,0x1c2e,0x4e79,0x0ed3
0x0c2f,0x1c2f,0x3ec2,0x6e79
0x0c30,0x1c30,0x4ae5,0xdde6
0x0c31,0x1c31,0x3ae9,0xfdf7
0x0c32,0x1c32,0x3655,0xf516
0x0c33,0x1c33,0x3615,0xf716
0x0c34,0x1c34,0xe11d,0xf74d
0x0c35,0x1c35,0xe31d,0xe76d
0x0c36,0x1c36,0x36e5,0xe5f4
0x0c37,0x1c37,0xfafa,0xed38
0x0c38,0x1c38,0xd0ec,0xd42c
0x0c39,0x1c39,0x4ac5,0xd4e6
0x0c3a,0x1c3a,0xdaec,0xd43c
0x0c3b,0x1c3b,0x36c5,0xf5e6
0x0c3c,0x1c3c,0xf0fa,0xf43a
0x0c3d,0x1c3d,0x3ac9,0xf4e7
0x0c3e,0x1c3e,0xf2ec,0xf52c
0x0c3f,0x1c3f,0xf6ec,0xe52c
0x0c40,0x1c40,0x392a,0x3f4a
0x0c41,0x1c41,0x89a7,0x8f97
0x0c42,0x1c42,0x850a,0x8f9a
0x0c43,0x1c43,0x84aa,0x879a
0x0c44,0x1c44,0x848a,0x870a
0x0c45,0x1c45,0xa508,0x8f0a
0x0c46,0x1c46,0x39a7,0x3f97
0x0c47,0x1c47,0x8987,0x8f07
0x0c48,0x1c48,0x2e68,0x376a
0x0c49,0x1c49,0x3e6a,0x374a
0x0c4a,0x1c4a,0x393a,0x3f6a
0x0c4b,0x1c4b,0x3e07,0x8f4a
0x0c4c,0x1c4c,0xae0e,0x8767
0x0c4d,0x1c4d,0x8e07,0x8747
0x0c4e,0x1c4e,0x2e0e,0x8f6a
0x0c4f,0x1c4f,0x3987,0x3f07
0x0c50,0x1c50,0x34a7,0x3797
0x0c51,0x1c51,0x39aa,0x3f9a
0x0c52,0x1c52,0x856a,0x379a
0x0c53,0x1c53,0x842a,0x874a
0x0c54,0x1c54,0x8483,0x8703
0x0c55,0x1c55,0xa50f,0x8f03
0x0c56,0x1c56,0x3927,0x3f47
0x0c57,0x1c57,0x8989,0x8f09
0x0c58,0x1c58,0x2e6f,0x3763
0x0c59,0x1c59,0x3507,0x3747
0x0c5a,0x1c5a,0x3933,0x3f63
0x0c5b,0x1c5b,0x3e67,0x8f47
0x0c5c,0x1c5c,0xae0b,0x8769
0x0c5d,0x1c5d,0x3e0a,0x8797
0x0c5e,0x1c5e,0x2e0b,0x8f63
0x0c5f,0x1c5f,0x3989,0x3f09
0x0c60,0x1c60,0xf525,0x25f2
0x0c61,0x1c61,0xb929,0x8bf9
0x0c62,0x1c62,0xf4a9,0x34e9
0x0c63,0x1c63,0xf429,0x3df9
0x0c64,0x1c64,0xf4f3,0xe8ff
0x0c65,0x1c65,0xf9f3,0xfaf3
0x0c66,0x1c66,0xbe25,0xaef2
0x0c67,0x1c67,0xb9f3,0xccff
0x0c68,0x1c68,0xfee0,0xf6e0
0x0c69,0x1c69,0xf5a5,0x35e5
0x0c6a,0x1c6a,0xf5e0,0xe6e0
0x0c6b,0x1c6b,0xfe25,0x8ee5
0x0c6c,0x1c6c,0xf9b9,0xb0f3
0x0c6d,0x1c6d,0xf929,0x89e9
0x0c6e,0x1c6e,0xfec2,0xb2e0
0x0c6f,0x1c6f,0xbee0,0xc2e0
0x0c70,0x1c70,0x35c5,0x657b
0x0c71,0x1c71,0x39e9,0x3fd9
0x0c72,0x1c72,0x3559,0x37d9
0x0c73,0x1c73,0x34c9,0x3779
0x0c74,0x1c74,0xf0f3,0xf313
0x0c75,0x1c75,0xe21f,0xf113
0x0c76,0x1c76,0x3ee5,0x6edb
0x0c77,0x1c77,0xf0b9,0xf359
0x0c78,0x1c78,0xd2d3,0x16d3
0x0c79,0x1c79,0x4559,0x65db
0x0c7a,0x1c7a,0xf2e0,0x12d3
0x0c7b,0x1c7b,0x4e19,0x0edb
0x0c7c,0x1c7c,0xe25b,0xb313
0x0c7d,0x1c7d,0x3e19,0x8fd9
0x0c7e,0x1c7e,0xd279,0x52d3
0x0c7f,0x1c7f,0xf2c2,0x1279
0x0c80,0x1c80,0x34ea,0x3d3a
0x0c81,0x1c81,0x84e7,0x8d37
0x0c82,0x1c82,0x84ca,0x89aa
0x0c83,0x1c83,0x89ca,0x8b8a
0x0c84,0x1c84,0x89ba,0xab88
0x0c85,0x1c85,0x84ba,0x898a
0x0c86,0x1c86,0x89ea,0x8b3a
0x0c87,0x1c87,0x84f7,0xad3e
0x0c88,0x1c88,0x39fa,0x343a
0x0c89,0x1c89,0x39ea,0x342a
0x0c8a,0x1c8a,0x34fa,0x2d38
0x0c8b,0x1c8b,0x39c7,0x892a
0x0c8c,0x1c8c,0x89b7,0x8437
0x0c8d,0x1c8d,0x89c7,0x8427
0x0c8e,0x1c8e,0x39b7,0x893a
0x0c8f,0x1c8f,0x89fa,0xab38
0x0c90,0x1c90,0x4ae1,0xdded
0x0c91,0x1c91,0x3ae3,0xfdfa
0x0c92,0x1c92,0x3211,0xf51d
0x0c93,0x1c93,0x3611,0xf71d
0x0c94,0x1c94,0x2111,0xf7dd
0x0c95,0x1c95,0x2311,0xe71d
0x0c96,0x1c96,0x36e1,0xe5fc
0x0c97,0x1c97,0x3af3,0xedf8
0x0c98,0x1c98,0x40e0,0xd4ec
0x0c99,0x1c99,0x40e1,0xd4ed
0x0c9a,0x1c9a,0x4ae0,0xd4fc
0x0c9b,0x1c9b,0x32e1,0xf5ed
0x0c9c,0x1c9c,0x30f3,0xf4fa
0x0c9d,0x1c9d,0x30e3,0xf4ea
0x0c9e,0x1c9e,0x32e0,0xf5ec
0x0c9f,0x1c9f,0x36e0,0xe5ec
0x0ca0,0x1ca0,0x366d,0xf16d
0x0ca1,0x1ca1,0x80aa,0xbc8a
0x0ca2,0x1ca2,0x860d,0xb20d
0x0ca3,0x1ca3,0x820d,0xb30d
0x0ca4,0x1ca4,0xa30d,0xb39d
0x0ca5,0x1ca5,0xa10d,0xc30d
0x0ca6,0x1ca6,0x3a2a,0xf83a
0x0ca7,0x1ca7,0x808a,0xcc88
0x0ca8,0x1ca8,0x236d,0xe16d
0x0ca9,0x1ca9,0x326d,0xf66d
0x0caa,0x1caa,0x216d,0xf14d
0x0cab,0x1cab,0x302a,0xfa2a
0x0cac,0x1cac,0x8a8a,0xb08a
0x0cad,0x1cad,0x8aaa,0xb0aa
0x0cae,0x1cae,0x303a,0xfa3a
0x0caf,0x1caf,0x3a3a,0xe838
0x0cb0,0x1cb0,0xf26d,0xfc6d
0x0cb1,0x1cb1,0xbaaa,0xb19a
0x0cb2,0x1cb2,0xba0d,0xbc0d
0x0cb3,0x1cb3,0xb60d,0xb80d
0x0cb4,0x1cb4,0xc10d,0xca0d
0x0cb5,0x1cb5,0xba9d,0xc00d
0x0cb6,0x1cb6,0xf02a,0xf34a
0x0cb7,0x1cb7,0xba8a,0xb10a
0x0cb8,0x1cb8,0xf04d,0xea6d
0x0cb9,0x1cb9,0xf06d,0xf86d
0x0cba,0x1cba,0xe36d,0xe06d
0x0cbb,0x1cbb,0xf26a,0xf14a
0x0cbc,0x1cbc,0xc608,0xb30a
0x0cbd,0x1cbd,0xb60a,0xb39a
0x0cbe,0x1cbe,0xe268,0xf16a
0x0cbf,0x1cbf,0xf03a,0xf36a
0x0cc0,0x1cc0,0xf606,0xf806
0x0cc1,0x1cc1,0xba2a,0xb14a
0x0cc2,0x1cc2,0xba6d,0xf80d
0x0cc3,0x1cc3,0xb66d,0xb86d
0x0cc4,0x1cc4,0xc101,0xca01
0x0cc5,0x1cc5,0xba91,0xc001
0x0cc6,0x1cc6,0xfaa7,0xf197
0x0cc7,0x1cc7,0xba83,0xb103
0x0cc8,0x1cc8,0xf041,0xea61
0x0cc9,0x1cc9,0xfa06,0xf866
0x0cca,0x1cca,0xe361,0xe061
0x0ccb,0x1ccb,0xf607,0xf147
0x0ccc,0x1ccc,0xc60f,0xb303
0x0ccd,0x1ccd,0xb66a,0xf19a
0x0cce,0x1cce,0xe26f,0xf163
0x0ccf,0x1ccf,0xf033,0xf363
0x0cd0,0x1cd0,0x3666,0xf166
0x0cd1,0x1cd1,0x3aaa,0xf88a
0x0cd2,0x1cd2,0x866d,0xf60d
0x0cd3,0x1cd3,0x360d,0xf10d
0x0cd4,0x1cd4,0xa35d,0xb391
0x0cd5,0x1cd5,0xa15d,0xc301
0x0cd6,0x1cd6,0x3a27,0xf837
0x0cd7,0x1cd7,0x80ba,0xcc8f
0x0cd8,0x1cd8,0x231d,0xe161
0x0cd9,0x1cd9,0x3606,0xf666
0x0cda,0x1cda,0x211d,0xf141
0x0cdb,0x1cdb,0x3aa7,0xfa27
0x0cdc,0x1cdc,0x8aba,0xb083
0x0cdd,0x1cdd,0x8a2a,0xfaaa
0x0cde,0x1cde,0x30fa,0xfa33
0x0cdf,0x1cdf,0x3afa,0xe83f
0x0ce0,0x1ce0,0x34e7,0x3d37
0x0ce1,0x1ce1,0x84c7,0x8d87
0x0ce2,0x1ce2,0x84ea,0x34aa
0x0ce3,0x1ce3,0x34ca,0x3d8a
0x0ce4,0x1ce4,0x8083,0xab8f
0x0ce5,0x1ce5,0x8a83,0x8983
0x0ce6,0x1ce6,0x89e7,0x8b37
0x0ce7,0x1ce7,0x8a39,0xad3b
0x0ce8,0x1ce8,0x3033,0x3433
0x0ce9,0x1ce9,0x34c7,0x3427
0x0cea,0x1cea,0x3a33,0x2d3f
0x0ceb,0x1ceb,0x39e7,0x8927
0x0cec,0x1cec,0x8089,0x8439
0x0ced,0x1ced,0x39ca,0x84a7
0x0cee,0x1cee,0x3089,0x8933
0x0cef,0x1cef,0x8033,0xab3f
0x0cf0,0x1cf0,0xf521,0x25f0
0x0cf1,0x1cf1,0xb923,0x8bf3
0x0cf2,0x1cf2,0xf923,0x34e3
0x0cf3,0x1cf3,0xf423,0x3df3
0x0cf4,0x1cf4,0xf433,0x2dff
0x0cf5,0x1cf5,0xf933,0x34f3
0x0cf6,0x1cf6,0xbe21,0xaef0
0x0cf7,0x1cf7,0xb933,0xabff
0x0cf8,0x1cf8,0xfe20,0x35e0
0x0cf9,0x1cf9,0xfe21,0x35e1
0x0cfa,0x1cfa,0xf520,0x25e0
0x0cfb,0x1cfb,0xfea5,0x8ee1
0x0cfc,0x1cfc,0xf989,0x89f3
0x0cfd,0x1cfd,0xf9a9,0x89e3
0x0cfe,0x1cfe,0xfea2,0x8ee0
0x0cff,0x1cff,0xbe20,0xaee0
0x0d00,0x1d00,0xd928,0xd948
0x0d01,0x1d01,0xf94a,0x1f4c
0x0d02,0x1d02,0xf93d,0xfd3d
0x0d03,0x1d03,0x1b6d,0xfb3d
0x0d04,0x1d04,0xd96d,0xe93d
0x0d05,0x1d05,0xf92d,0xe43d
0x0d06,0x1d06,0xfe28,0x1e28
0x0d07,0x1d07,0xf96a,0x1f6c
0x0d08,0x1d08,0xd96a,0xd44a
0x0d09,0x1d09,0xdb48,0xd448
0x0d0a,0x1d0a,0xd92a,0xd94a
0x0d0b,0x1d0b,0xde3a,0x1528
0x0d0c,0x1d0c,0xde6d,0x176c
0x0d0d,0x1d0d,0x1e6c,0x174c
0x0d0e,0x1d0e,0xde2a,0x152a
0x0d0f,0x1d0f,0xfe2a,0x1e2a
0x0d10,0x1d10,0xd92d,0xdf2d
0x0d11,0x1d11,0xf92a,0xff4a
0x0d12,0x1d12,0xf96d,0xfd6d
0x0d13,0x1d13,0xfe6d,0xfb6d
0x0d14,0x1d14,0xf506,0xfd06
0x0d15,0x1d15,0xf406,0xfd66
0x0d16,0x1d16,0xfe2d,0x1e48
0x0d17,0x1d17,0xf4a7,0xf797
0x0d18,0x1d18,0xd5a6,0xd726
0x0d19,0x1d19,0xde2d,0xd72d
0x0d1a,0x1d1a,0xd4a6,0xd7a6
0x0d1b,0x1d1b,0xde6a,0x1548
0x0d1c,0x1d1c,0xf507,0xf747
0x0d1d,0x1d1d,0xfe6a,0xf74a
0x0d1e,0x1d1e,0xd507,0x154e
0x0d1f,0x1d1f,0xf5a6,0x159e
0x0d20,0x1d20,0xf2ef,0x12ef
0x0d21,0x1d21,0xf079,0x1372
0x0d22,0x1d22,0x1210,0x11d0
0x0d23,0x1d23,0xf0d3,0x13d0
0x0d24,0x1d24,0xf013,0x1310
0x0d25,0x1d25,0xd211,0x1110
0x0d26,0x1d26,0xf2cb,0x12cb
0x0d27,0x1d27,0xf059,0x1352
0x0d28,0x1d28,0xd2e3,0x16e3
0x0d29,0x1d29,0xd2f3,0x16ef
0x0d2a,0x1d2a,0xf2e3,0x12e3
0x0d2b,0x1d2b,0xd2b9,0x52ef
0x0d2c,0x1d2c,0xd255,0x5310
0x0d2d,0x1d2d,0x1252,0x53d0
0x0d2e,0x1d2e,0xd2c9,0x52e3
0x0d2f,0x1d2f,0xf2c9,0x12c9
0x0d30,0x1d30,0xdaed,0xdd2d
0x0d31,0x1d31,0xfaea,0xfd3a
0x0d32,0x1d32,0xf21d,0xf56d
0x0d33,0x1d33,0xf61d,0xf76d
0x0d34,0x1d34,0xf616,0xf766
0x0d35,0x1d35,0xf656,0xf566
0x0d36,0x1d36,0xf6ed,0xe53c
0x0d37,0x1d37,0xfae7,0xfd37
0x0d38,0x1d38,0xdac6,0xd426
0x0d39,0x1d39,0xd0ed,0xd42d
0x0d3a,0x1d3a,0xdae6,0xdd26
0x0d3b,0x1d3b,0xf2ed,0xf52d
0x0d3c,0x1d3c,0xfac7,0xf427
0x0d3d,0x1d3d,0xf0ea,0xf42a
0x0d3e,0x1d3e,0xf6c6,0xf526
0x0d3f,0x1d3f,0xf6e6,0xe534
0x0d40,0x1d40,0x3943,0x6f40
0x0d41,0x1d41,0x8999,0x0f92
0x0d42,0x1d42,0x0500,0x0f90
0x0d43,0x1d43,0x8493,0x0790
0x0d44,0x1d44,0x8403,0x0700
0x0d45,0x1d45,0x9501,0x0f00
0x0d46,0x1d46,0x3999,0x6f92
0x0d47,0x1d47,0x8909,0x0f02
0x0d48,0x1d48,0x4e61,0x6760
0x0d49,0x1d49,0x6e60,0x6740
0x0d4a,0x1d4a,0x3963,0x6f60
0x0d4b,0x1d4b,0x6e02,0x0f40
0x0d4c,0x1d4c,0x9e05,0x0762
0x0d4d,0x1d4d,0x0e02,0x0742
0x0d4e,0x1d4e,0x4e05,0x0f60
0x0d4f,0x1d4f,0x3909,0x6f02
0x0d50,0x1d50,0x3923,0x3f43
0x0d51,0x1d51,0x89a9,0x8f99
0x0d52,0x1d52,0x8503,0x8f93
0x0d53,0x1d53,0x84a3,0x8793
0x0d54,0x1d54,0x8423,0x8743
0x0d55,0x1d55,0x8563,0x3793
0x0d56,0x1d56,0x39a9,0x3f99
0x0d57,0x1d57,0x39a3,0x3f93
0x0d58,0x1d58,0x3509,0x3749
0x0d59,0x1d59,0x3e63,0x3743
0x0d5a,0x1d5a,0x34a9,0x3799
0x0d5b,0x1d5b,0x3e09,0x8f43
0x0d5c,0x1d5c,0x3e03,0x8799
0x0d5d,0x1d5d,0x8e09,0x8749
0x0d5e,0x1d5e,0x3e69,0x8f49
0x0d5f,0x1d5f,0x3929,0x3f49
0x0d60,0x1d60,0xf5e1,0xe6f0
0x0d61,0x1d61,0xb9e3,0xbcf3
0x0d62,0x1d62,0xf9e3,0xfae3
0x0d63,0x1d63,0xf4e3,0xf8f3
0x0d64,0x1d64,0xf4e9,0xf8f9
0x0d65,0x1d65,0xf4c9,0xfae9
0x0d66,0x1d66,0xbee1,0xc2f0
0x0d67,0x1d67,0xb9e9,0xbcf9
0x0d68,0x1d68,0xf5c5,0xf6e5
0x0d69,0x1d69,0xfee1,0xf6e1
0x0d6a,0x1d6a,0xf5e5,0xe6f2
0x0d6b,0x1d6b,0xfec5,0xb2e1
0x0d6c,0x1d6c,0xf9e9,0xb0e9
0x0d6d,0x1d6d,0xf9c9,0xb0e3
0x0d6e,0x1d6e,0xfee5,0xb2e5
0x0d6f,0x1d6f,0xbee5,0xc2f2
0x0d70,0x1d70,0xf2e1,0x12df
0x0d71,0x1d71,0xf0c9,0xf379
0x0d72,0x1d72,0xf213,0xf1d3
0x0d73,0x1d73,0xf0e3,0xf3d3
0x0d74,0x1d74,0xfac9,0xf179
0x0d75,0x1d75,0xf659,0xf1d9
0x0d76,0x1d76,0xf2c5,0x127b
0x0d77,0x1d77,0xf0e9,0xf3d9
0x0d78,0x1d78,0xd659,0x16db
0x0d79,0x1d79,0xd213,0x16df
0x0d7a,0x1d7a,0xf6c5,0x167b
0x0d7b,0x1d7b,0xd259,0x52df
0x0d7c,0x1d7c,0xf219,0xb3d9
0x0d7d,0x1d7d,0xf259,0xb3d3
0x0d7e,0x1d7e,0xd219,0x52db
0x0d7f,0x1d7f,0xf2e5,0x12db
0x0d80,0x1d80,0x3a43,0x3d63
0x0d81,0x1d81,0x8a49,0x8d69
0x0d82,0x1d82,0x8a93,0x8993
0x0d83,0x1d83,0x8093,0x8b03
0x0d84,0x1d84,0x8003,0xab0f
0x0d85,0x1d85,0x8a03,0x8903
0x0d86,0x1d86,0x8043,0x8b63
0x0d87,0x1d87,0x8a69,0xad6b
0x0d88,0x1d88,0x3063,0x3463
0x0d89,0x1d89,0x3043,0x3443
0x0d8a,0x1d8a,0x3a63,0x2d6f
0x0d8b,0x1d8b,0x3099,0x8943
0x0d8c,0x1d8c,0x8009,0x8469
0x0d8d,0x1d8d,0x8099,0x8449
0x0d8e,0x1d8e,0x3009,0x8963
0x0d8f,0x1d8f,0x8063,0xab6f
0x0d90,0x1d90,0xdae8,0xdd28
0x0d91,0x1d91,0xfada,0xfd6a
0x0d92,0x1d92,0x1c1d,0x1d6d
0x0d93,0x1d93,0x181d,0x146d
0x0d94,0x1d94,0xda1d,0x144d
0x0d95,0x1d95,0xd01d,0xd46d
0x0d96,0x1d96,0xf6e8,0xe53a
0x0d97,0x1d97,0xfa1a,0xed68
0x0d98,0x1d98,0xd0ea,0xd42a
0x0d99,0x1d99,0xd0e8,0xd428
0x0d9a,0x1d9a,0xdaea,0xd43a
0x0d9b,0x1d9b,0xf2e8,0xf528
0x0d9c,0x1d9c,0xf01a,0xf46a
0x0d9d,0x1d9d,0xf0da,0xf44a
0x0d9e,0x1d9e,0xf2ea,0xf52a
0x0d9f,0x1d9f,0xf6ea,0xe52a
0x0da0,0x1da0,0x681d,0x1a61
0x0da1,0x1da1,0x807a,0xbc03
0x0da2,0x1da2,0x085d,0x5c01
0x0da3,0x1da3,0x0c5d,0x5001
0x0da4,0x1da4,0x905d,0x5091
0x0da5,0x1da5,0x9a5d,0x7001
0x0da6,0x1da6,0x3ada,0xf863
0x0da7,0x1da7,0x805a,0xcc0f
0x0da8,0x1da8,0x401d,0xda61
0x0da9,0x1da9,0x6c1d,0x1861
0x0daa,0x1daa,0x4a1d,0x1a41
0x0dab,0x1dab,0x30da,0xfa43
0x0dac,0x1dac,0x8a5a,0xb003
0x0dad,0x1dad,0x8a7a,0xb093
0x0dae,0x1dae,0x301a,0xfa63
0x0daf,0x1daf,0x3a1a,0xe86f
0x0db0,0x1db0,0x1c61,0xfc31
0x0db1,0x1db1,0xba93,0x5190
0x0db2,0x1db2,0xba81,0xbc81
0x0db3,0x1db3,0x5801,0xb881
0x0db4,0x1db4,0x7a01,0xca81
0x0db5,0x1db5,0xbaa1,0xc081
0x0db6,0x1db6,0xf043,0x1340
0x0db7,0x1db7,0xba03,0x5100
0x0db8,0x1db8,0xf021,0xea31
0x0db9,0x1db9,0xf031,0xf831
0x0dba,0x1dba,0xd061,0xe031
0x0dbb,0x1dbb,0x1260,0x1140
0x0dbc,0x1dbc,0x7601,0x5300
0x0dbd,0x1dbd,0x5600,0x5390
0x0dbe,0x1dbe,0xd261,0x1160
0x0dbf,0x1dbf,0xf063,0x1360
0x0dc0,0x1dc0,0xf261,0xfc61
0x0dc1,0x1dc1,0xbaa3,0xb193
0x0dc2,0x1dc2,0xba01,0xbc01
0x0dc3,0x1dc3,0xb601,0xb801
0x0dc4,0x1dc4,0xb661,0xb861
0x0dc5,0x1dc5,0xba61,0xf801
0x0dc6,0x1dc6,0xf023,0xf343
0x0dc7,0x1dc7,0xba23,0xb143
0x0dc8,0x1dc8,0xfa05,0xf865
0x0dc9,0x1dc9,0xf061,0xf861
0x0dca,0x1dca,0xf605,0xf805
0x0dcb,0x1dcb,0xf263,0xf143
0x0dcc,0x1dcc,0xb663,0xf193
0x0dcd,0x1dcd,0xb603,0xb393
0x0dce,0x1dce,0xf609,0xf149
0x0dcf,0x1dcf,0xfaa9,0xf199
0x0dd0,0x1dd0,0x361d,0xf161
0x0dd1,0x1dd1,0x80ca,0xbc83
0x0dd2,0x1dd2,0x865d,0xb201
0x0dd3,0x1dd3,0x825d,0xb301
0x0dd4,0x1dd4,0x365d,0xf101
0x0dd5,0x1dd5,0x861d,0xf601
0x0dd6,0x1dd6,0x3aea,0xf833
0x0dd7,0x1dd7,0x3aca,0xf883
0x0dd8,0x1dd8,0x3656,0xf665
0x0dd9,0x1dd9,0x321d,0xf661
0x0dda,0x1dda,0x3616,0xf165
0x0ddb,0x1ddb,0x30ea,0xfa23
0x0ddc,0x1ddc,0x8aea,0xfaa3
0x0ddd,0x1ddd,0x8aca,0xb0a3
0x0dde,0x1dde,0x3ac7,0xfa29
0x0ddf,0x1ddf,0x3ae7,0xf839
0x0de0,0x1de0,0x3a23,0x3d33
0x0de1,0x1de1,0x8a29,0x8d39
0x0de2,0x1de2,0x8aa3,0x89a3
0x0de3,0x1de3,0x80a3,0x8b83
0x0de4,0x1de4,0x3aa3,0x3d83
0x0de5,0x1de5,0x8a23,0x34a3
0x0de6,0x1de6,0x8023,0x8b33
0x0de7,0x1de7,0x8aa9,0x8d89
0x0de8,0x1de8,0x3aa9,0x3429
0x0de9,0x1de9,0x3023,0x3423
0x0dea,0x1dea,0x3a29,0x3d39
0x0deb,0x1deb,0x30a9,0x8923
0x0dec,0x1dec,0x30a3,0x84a9
0x0ded,0x1ded,0x80a9,0x8429
0x0dee,0x1dee,0x3029,0x8929
0x0def,0x1def,0x8029,0x8b39
0x0df0,0x1df0,0xf5ef,0xe6f3
0x0df1,0x1df1,0xb9d3,0xbc13
0x0df2,0x1df2,0xf9d3,0xfad3
0x0df3,0x1df3,0xf4d3,0xf813
0x0df4,0x1df4,0xf413,0xe81f
0x0df5,0x1df5,0xf913,0xfa13
0x0df6,0x1df6,0xbeef,0xc2f3
0x0df7,0x1df7,0xb913,0xcc1f
0x0df8,0x1df8,0xfee3,0xf6e3
0x0df9,0x1df9,0xfeef,0xf6ef
0x0dfa,0x1dfa,0xf5e3,0xe6e3
0x0dfb,0x1dfb,0xfecb,0xb2ef
0x0dfc,0x1dfc,0xf959,0xb013
0x0dfd,0x1dfd,0xf979,0xb0d3
0x0dfe,0x1dfe,0xfec9,0xb2e3
0x0dff,0x1dff,0xbee3,0xc2e3
0x0e00,0x1e00,0x987d,0xcca1
0x0e01,0x1e01,0x2c1a,0xd660
0x0e02,0x1e02,0x48dd,0x20ed
0x0e03,0x1e03,0x4cdd,0xe821
0x0e04,0x1e04,0x401c,0xea30
0x0e05,0x1e05,0x4a1c,0x20ec
0x0e06,0x1e06,0xa85a,0x7200
0x0e07,0x1e07,0x2cda,0xd640
0x0e08,0x1e08,0x905c,0xaacc
0x0e09,0x1e09,0x9c7d,0xaacd
0x0e0a,0x1e0a,0x9a5c,0xc080
0x0e0b,0x1e0b,0xac5a,0x067d
0x0e0c,0x1e0c,0x28da,0x62dc
0x0e0d,0x1e0d,0x281a,0x62dd
0x0e0e,0x1e0e,0xac7a,0x067c
0x0e0f,0x1e0f,0xa87a,0x7290
0x0e10,0x1e10,0xa67d,0xcc91
0x0e11,0x1e11,0x2cfa,0xe663
0x0e12,0x1e12,0x26dd,0x20dd
0x0e13,0x1e13,0x22dd,0xe841
0x0e14,0x1e14,0x2676,0xe845
0x0e15,0x1e15,0x26d6,0x2a76
0x0e16,0x1e16,0xa8ba,0xc203
0x0e17,0x1e17,0x28b7,0xe669
0x0e18,0x1e18,0x267d,0xaadd
0x0e19,0x1e19,0xa27d,0xaa7d
0x0e1a,0x1e1a,0xa6dd,0xe891
0x0e1b,0x1e1b,0xacba,0x8678
0x0e1c,0x1e1c,0x28f7,0x367e
0x0e1d,0x1e1d,0x28fa,0x32d8
0x0e1e,0x1e1e,0x28ba,0x86d8
0x0e1f,0x1e1f,0xa8fa,0xe603
0x0e20,0x1e20,0xa803,0x9e00
0x0e21,0x1e21,0x2c09,0x9e60
0x0e22,0x1e22,0x2863,0x6241
0x0e23,0x1e23,0x2c63,0x4560
0x0e24,0x1e24,0x2c43,0x4540
0x0e25,0x1e25,0x2843,0x6240
0x0e26,0x1e26,0xac09,0x9562
0x0e27,0x1e27,0x2c99,0x9e40
0x0e28,0x1e28,0xac93,0x0690
0x0e29,0x1e29,0xac03,0x0691
0x0e2a,0x1e2a,0xa893,0x9e90
0x0e2b,0x1e2b,0xa869,0x0295
0x0e2c,0x1e2c,0xac43,0x6292
0x0e2d,0x1e2d,0xac63,0x6295
0x0e2e,0x1e2e,0xa849,0x0292
0x0e2f,0x1e2f,0xac99,0x9542
0x0e30,0x1e30,0xc691,0xac7d
0x0e31,0x1e31,0xec33,0x261a
0x0e32,0x1e32,0x2cdd,0x2add
