Plaintext,Ciphertext
0x1793,0xe289
0x1794,0xe3a0
0x1795,0xeaa0
0x1796,0x8b79
0x1797,0xe389
0x1798,0x8e70
0x1799,0x8e79
0x179a,0x8b70
0x179b,0x1f79
0x179c,0xcda0
0x179d,0xcda9
0x179e,0x1f70
0x179f,0x8be9
0x17a0,0x4e08
0x17a1,0x9a5a
0x17a2,0xde0a
0x17a3,0xde1a
0x17a4,0xdf48
0x17a5,0xde48
0x17a6,0x6a28
0x17a7,0xdd43
0x17a8,0x4f68
0x17a9,0x3e18
0x17aa,0x4e68
0x17ab,0x7a58
0x17ac,0xda43
0x17ad,0x9a2a
0x17ae,0x4d63
0x17af,0x4a63
0x17b0,0x826a
0x17b1,0xe962
0x17b2,0xe9ca
0x17b3,0xe9da
0x17b4,0xebc8
0x17b5,0xe9c8
0x17b6,0x8962
0x17b7,0xeb43
0x17b8,0x8248
0x17b9,0x824a
0x17ba,0x8348
0x17bb,0x8942
0x17bc,0xe943
0x17bd,0xe942
0x17be,0x8943
0x17bf,0x8b43
0x17c0,0x4000
0x17c1,0xdf39
0x17c2,0xde39
0x17c3,0xdef9
0x17c4,0xdf70
0x17c5,0xde70
0x17c6,0x3c10
0x17c7,0xdfe9
0x17c8,0x4c60
0x17c9,0x3010
0x17ca,0x4060
0x17cb,0x4019
0x17cc,0xff70
0x17cd,0xff39
0x17ce,0x4049
0x17cf,0x4c69
0x17d0,0x82da
0x17d1,0xe9d2
0x17d2,0xe242
0x17d3,0xe262
0x17d4,0xed0b
0x17d5,0xea0b
0x17d6,0xe96a
0x17d7,0xed2f
0x17d8,0x8e2b
0x17d9,0x82ca
0x17da,0x8f2b
0x17db,0xe94a
0x17dc,0xea2f
0x17dd,0xe9c2
0x17de,0x8a2f
0x17df,0x8d2f
0x17e0,0xe2e9
0x17e1,0xe3a4
0x17e2,0xee74
0x17e3,0xe284
0x17e4,0xef35
0x17e5,0xeaa5
0x17e6,0xe379
0x17e7,0xeff7
0x17e8,0x8e75
0x17e9,0x8ea9
0x17ea,0x8d95
0x17eb,0x1fa9
0x17ec,0xcda5
0x17ed,0xcf74
0x17ee,0x1f75
0x17ef,0x8db7
0x17f0,0x8289
0x17f1,0xe374
0x17f2,0xe274
0x17f3,0xe2e4
0x17f4,0xed35
0x17f5,0xea35
0x17f6,0x83a9
0x17f7,0xedf7
0x17f8,0x8e95
0x17f9,0x82a9
0x17fa,0x8f95
0x17fb,0x13a9
0x17fc,0xcd35
0x17fd,0xc374
0x17fe,0x1f95
0x17ff,0x8fb7
0x1800,0xf941
0x1801,0x8fb8
0x1802,0xfe3f
0x1803,0xfa9f
0x1804,0xfabf
0x1805,0xfeff
0x1806,0x8f65
0x1807,0x1fba
0x1808,0xf2d1
0x1809,0xf2c1
0x180a,0xf961
0x180b,0x8d65
0x180c,0x1dba
0x180d,0x8db8
0x180e,0x1d67
0x180f,0x1f67
0x1810,0x494f
0x1811,0x8f58
0x1812,0xfe0f
0x1813,0xfa2f
0x1814,0x5a2b
0x1815,0xfe2f
0x1816,0x0f6b
0x1817,0x8f18
0x1818,0x424f
0x1819,0x42cf
0x181a,0x694b
0x181b,0x0d6b
0x181c,0xef58
0x181d,0x8d58
0x181e,0xbf6b
0x181f,0x0fdb
0x1820,0x597f
0x1821,0x8feb
0x1822,0xf2af
0x1823,0xf97f
0x1824,0xf9ef
0x1825,0xf28f
0x1826,0xed8b
0x1827,0x1fec
0x1828,0xf98b
0x1829,0xf9ab
0x182a,0x59ef
0x182b,0xef8b
0x182c,0x1dec
0x182d,0x8deb
0x182e,0xcf8c
0x182f,0xcd8c
0x1830,0x697f
0x1831,0x0feb
0x1832,0x39ef
0x1833,0x497f
0x1834,0x49ef
0x1835,0x4bef
0x1836,0xbd8b
0x1837,0x2fec
0x1838,0x6bef
0x1839,0x79ef
0x183a,0x69ef
0x183b,0xaa8c
0x183c,0x2e7c
0x183d,0x2eec
0x183e,0xaaac
0x183f,0xad8c
0x1840,0x59ab
0x1841,0xd3eb
0x1842,0xf97b
0x1843,0xf27b
0x1844,0xf2eb
0x1845,0xf9eb
0x1846,0x9b8b
0x1847,0xf3ec
0x1848,0x528b
0x1849,0x52ab
0x184a,0x598b
0x184b,0x938b
0x184c,0xfbec
0x184d,0xdbeb
0x184e,0x538c
0x184f,0x5b8c
0x1850,0x59cb
0x1851,0xd36b
0x1852,0xf94b
0x1853,0xf24b
0x1854,0xf2cb
0x1855,0x524b
0x1856,0x9bdb
0x1857,0xd3db
0x1858,0x52cf
0x1859,0x52cb
0x185a,0x524f
0x185b,0x93db
0x185c,0x936b
0x185d,0xdb6b
0x185e,0x93df
0x185f,0x936f
0x1860,0x69ab
0x1861,0x33eb
0x1862,0x32eb
0x1863,0x427b
0x1864,0x42eb
0x1865,0x43eb
0x1866,0x7b8b
0x1867,0x43ec
0x1868,0x6b8b
0x1869,0x798b
0x186a,0x698b
0x186b,0x698c
0x186c,0x427c
0x186d,0x42ec
0x186e,0x69ac
0x186f,0x6b8c
0x1870,0x594f
0x1871,0x8f6b
0x1872,0xf2cf
0x1873,0xf94f
0x1874,0x594b
0x1875,0xf24f
0x1876,0xeddb
0x1877,0x8fdb
0x1878,0xf9cf
0x1879,0xf9cb
0x187a,0x59cf
0x187b,0xefdb
0x187c,0xef6b
0x187d,0x8d6b
0x187e,0xefdf
0x187f,0xef6f
0x1880,0x474b
0x1881,0x3fbb
0x1882,0x3ebb
0x1883,0x4e9b
0x1884,0x4ebb
0x1885,0x4fbb
0x1886,0x356b
0x1887,0x4fbc
0x1888,0x456b
0x1889,0x376b
0x188a,0x476b
0x188b,0x476c
0x188c,0x4e9c
0x188d,0x4ebc
0x188e,0x474c
0x188f,0x456c
0x1890,0xf245
0x1891,0xdfbb
0x1892,0xfa9b
0x1893,0xfe9b
0x1894,0xfebb
0x1895,0xfabb
0x1896,0xd365
0x1897,0xffbc
0x1898,0xf965
0x1899,0xf945
0x189a,0xf265
0x189b,0xdb65
0x189c,0xfdbc
0x189d,0xddbb
0x189e,0xfb67
0x189f,0xf367
0x18a0,0x6971
0x18a1,0x0fe5
0x18a2,0x39e1
0x18a3,0x4971
0x18a4,0x6975
0x18a5,0x79e5
0x18a6,0xbd85
0x18a7,0x0f85
0x18a8,0x7981
0x18a9,0x79e1
0x18aa,0x69a1
0x18ab,0xaa87
0x18ac,0x2e87
0x18ad,0x2ee7
0x18ae,0xaeed
0x18af,0xbfe1
0x18b0,0x414f
0x18b1,0x0fb8
0x18b2,0x3abf
0x18b3,0x4a9f
0x18b4,0x4abf
0x18b5,0x4dbf
0x18b6,0x0c6b
0x18b7,0x2fba
0x18b8,0x486f
0x18b9,0x316f
0x18ba,0x416f
0x18bb,0x206c
0x18bc,0x2e9a
0x18bd,0x2eba
0x18be,0x204c
0x18bf,0x2c6c
0x18c0,0x69a5
0x18c1,0x33e5
0x18c2,0x32e5
0x18c3,0x4275
0x18c4,0x42a5
0x18c5,0x3285
0x18c6,0x7b85
0x18c7,0x3385
0x18c8,0x72e1
0x18c9,0x7985
0x18ca,0x6271
0x18cb,0x6987
0x18cc,0x4287
0x18cd,0x42e7
0x18ce,0x62ed
0x18cf,0x73e1
0x18d0,0x417f
0x18d1,0x0fb0
0x18d2,0x3ab1
0x18d3,0x4a91
0x18d4,0x6a95
0x18d5,0x7ab5
0x18d6,0x0ceb
0x18d7,0x0ff0
0x18d8,0x71eb
0x18d9,0x31ef
0x18da,0x617b
0x18db,0x20ec
0x18dc,0x2ef9
0x18dd,0x2eb9
0x18de,0x208c
0x18df,0x0c8b
0x18e0,0x424b
0x18e1,0xdf5b
0x18e2,0xfa2b
0x18e3,0xfe2b
0x18e4,0xfe0b
0x18e5,0x5e2b
0x18e6,0x336b
0x18e7,0xdf1b
0x18e8,0x624b
0x18e9,0x494b
0x18ea,0x42cb
0x18eb,0x3b6b
0x18ec,0x9f5b
0x18ed,0xdd5b
0x18ee,0x736b
0x18ef,0x33db
0x18f0,0x477b
0x18f1,0x3fb5
0x18f2,0x3eb5
0x18f3,0x4e95
0x18f4,0x4e35
0x18f5,0x3ef5
0x18f6,0x35eb
0x18f7,0x3ff5
0x18f8,0x378b
0x18f9,0x37eb
0x18fa,0x47ab
0x18fb,0x47ec
0x18fc,0x4ef7
0x18fd,0x4eb7
0x18fe,0x478c
0x18ff,0x358b
0x1900,0x2948
0x1901,0xfe03
0x1902,0xd258
0x1903,0xfa28
0x1904,0xfa58
0x1905,0xf358
0x1906,0x22c3
0x1907,0xfe13
0x1908,0x2f68
0x1909,0x0e68
0x190a,0x2968
0x190b,0x0a63
0x190c,0xfb53
0x190d,0xd953
0x190e,0x2d63
0x190f,0x22d3
0x1910,0xa248
0x1911,0xfe23
0x1912,0xd218
0x1913,0x5e28
0x1914,0xfa68
0x1915,0x1f58
0x1916,0x2243
0x1917,0xfed3
0x1918,0x2f6b
0x1919,0x0ed8
0x191a,0x2a5b
0x191b,0xba68
0x191c,0x1d53
0x191d,0x9958
0x191e,0x2d6f
0x191f,0x2e1f
0x1920,0xc2c8
0x1921,0x12c3
0x1922,0x8e68
0x1923,0x1948
0x1924,0x1968
0x1925,0x1f68
0x1926,0x19c8
0x1927,0x12d3
0x1928,0xcdd8
0x1929,0xead8
0x192a,0xc2d8
0x192b,0xea63
0x192c,0x1d63
0x192d,0x8a63
0x192e,0xcd63
0x192f,0x19d8
0x1930,0xc9c8
0x1931,0x1943
0x1932,0x8268
0x1933,0x1248
0x1934,0x1268
0x1935,0x1368
0x1936,0xc943
0x1937,0x1963
0x1938,0xcbd8
0x1939,0xe9d8
0x193a,0xc9d8
0x193b,0xe963
0x193c,0x1b63
0x193d,0x8963
0x193e,0xcb63
0x193f,0xc963
0x1940,0xc2a0
0x1941,0x8be0
0x1942,0x8ee0
0x1943,0x1970
0x1944,0x19e0
0x1945,0x1fe0
0x1946,0xe380
0x1947,0x1be9
0x1948,0xcd80
0x1949,0xea80
0x194a,0xc280
0x194b,0xca89
0x194c,0x1e79
0x194d,0x1ee9
0x194e,0xcaa9
0x194f,0xc389
0x1950,0xc2a6
0x1951,0xe3e0
0x1952,0x8e80
0x1953,0xc270
0x1954,0x1ab5
0x1955,0x1fe5
0x1956,0xe386
0x1957,0x1db7
0x1958,0xcd85
0x1959,0xeee6
0x195a,0xcef5
0x195b,0xcee4
0x195c,0x1e77
0x195d,0x1e89
0x195e,0xcaa7
0x195f,0xcff7
0x1960,0xc9a0
0x1961,0x83e0
0x1962,0x82e0
0x1963,0x1270
0x1964,0x12e0
0x1965,0x13e0
0x1966,0xeb80
0x1967,0x13e9
0x1968,0xcb80
0x1969,0xe980
0x196a,0xc980
0x196b,0xc989
0x196c,0x1279
0x196d,0x12e9
0x196e,0xc9a9
0x196f,0xcb89
0x1970,0xc2c3
0x1971,0x1243
0x1972,0x8ed8
0x1973,0xc248
0x1974,0x1a5b
0x1975,0x1f6b
0x1976,0x19c3
0x1977,0x1e1f
0x1978,0xcddb
0x1979,0xee63
0x197a,0xce1b
0x197b,0xead3
0x197c,0x1d6f
0x197d,0xea68
0x197e,0xcd6f
0x197f,0x1a1b
0x1980,0x2740
0x1981,0xdfb0
0x1982,0xdeb0
0x1983,0xfe90
0x1984,0xfeb0
0x1985,0xffb0
0x1986,0x0560
0x1987,0xffb9
0x1988,0x2560
0x1989,0x0760
0x198a,0x2760
0x198b,0x2769
0x198c,0xfe99
0x198d,0xfeb9
0x198e,0x2749
0x198f,0x2569
0x1990,0x2140
0x1991,0xddb0
0x1992,0xd2b0
0x1993,0xfa90
0x1994,0xfab0
0x1995,0xf3b0
0x1996,0x0860
0x1997,0xfdb9
0x1998,0x2c60
0x1999,0x0060
0x199a,0x2160
0x199b,0x2069
0x199c,0xf299
0x199d,0xf2b9
0x199e,0x2049
0x199f,0x2869
0x19a0,0xc243
0x19a1,0xc948
0x19a2,0x82d8
0x19a3,0x12c8
0x19a4,0x1e5b
0x19a5,0x1f5b
0x19a6,0xc9c3
0x19a7,0x1a5f
0x19a8,0xcd1b
0x19a9,0xe263
0x19aa,0xca1b
0x19ab,0xe9d3
0x19ac,0x1d5f
0x19ad,0xe968
0x19ae,0xcd5f
0x19af,0xca5f
0x19b0,0x2248
0x19b1,0xfa23
0x19b2,0xde58
0x19b3,0xfe28
0x19b4,0xfe58
0x19b5,0xff58
0x19b6,0x2943
0x19b7,0xfa53
0x19b8,0x2368
0x19b9,0x0268
0x19ba,0x2268
0x19bb,0x0963
0x19bc,0xfd53
0x19bd,0xda53
0x19be,0x2b63
0x19bf,0x2963
0x19c0,0xc276
0x19c1,0x8380
0x19c2,0x8280
0x19c3,0x12a0
0x19c4,0x1eb5
0x19c5,0x1fb5
0x19c6,0xe3e6
0x19c7,0x1fb7
0x19c8,0xcdf5
0x19c9,0xe2e6
0x19ca,0xcaf5
0x19cb,0xc2e4
0x19cc,0x1e97
0x19cd,0x1289
0x19ce,0xca37
0x19cf,0xcdf7
0x19d0,0x22c8
0x19d1,0x5a28
0x19d2,0xde18
0x19d3,0xfe08
0x19d4,0xfe68
0x19d5,0xff68
0x19d6,0xa948
0x19d7,0xfa63
0x19d8,0x2f5b
0x19d9,0x02d8
0x19da,0x2e5b
0x19db,0xb968
0x19dc,0xfd63
0x19dd,0x9a58
0x19de,0x2d5f
0x19df,0x2a5f
0x19e0,0xa740
0x19e1,0x9fb0
0x19e2,0xd2f0
0x19e3,0x5e90
0x19e4,0xfae0
0x19e5,0x1fb0
0x19e6,0xb560
0x19e7,0xfde9
0x19e8,0x2c65
0x19e9,0x00d0
0x19ea,0x2455
0x19eb,0x20d9
0x19ec,0x1e99
0x19ed,0xf2f9
0x19ee,0x2047
0x19ef,0x2657
0x19f0,0x27c0
0x19f1,0xdff0
0x19f2,0xdef0
0x19f3,0xfe30
0x19f4,0xfee0
0x19f5,0xffe0
0x19f6,0x05d0
0x19f7,0xffe9
0x19f8,0x2c55
0x19f9,0x07d0
0x19fa,0x2055
0x19fb,0x27d9
0x19fc,0xfe79
0x19fd,0xfef9
0x19fe,0x2027
0x19ff,0x2c57
0x1a00,0x1e45
0x1a01,0x1a93
0x1a02,0x1a98
0x1a03,0x1e98
0x1a04,0x1eb8
0x1a05,0x1ab8
0x1a06,0x1a41
0x1a07,0x1ab3
0x1a08,0x1a65
0x1a09,0x1a45
0x1a0a,0x1e65
0x1a0b,0x1ec1
0x1a0c,0x1ef3
0x1a0d,0x1e33
0x1a0e,0x1ed1
0x1a0f,0x1a61
0x1a10,0x2e4b
0x1a11,0x1a23
0x1a12,0x1a28
0x1a13,0x1e28
0x1a14,0x1e08
0x1a15,0xce28
0x1a16,0x2a4f
0x1a17,0xca28
0x1a18,0xae4b
0x1a19,0x2a4b
0x1a1a,0x2ecb
0x1a1b,0x2ecf
0x1a1c,0x1e23
0x1a1d,0x1e03
0x1a1e,0x2e4f
0x1a1f,0xaa4b
0x1a20,0xcaab
0x1a21,0x1a7f
0x1a22,0x1a7b
0x1a23,0x1e7b
0x1a24,0x1eeb
0x1a25,0x1aeb
0x1a26,0xca7f
0x1a27,0x1aef
0x1a28,0xce8b
0x1a29,0xceab
0x1a2a,0xca8b
0x1a2b,0x1aab
0x1a2c,0x1e8f
0x1a2d,0x1eaf
0x1a2e,0x1a8b
0x1a2f,0xcaef
0x1a30,0xaaab
0x1a31,0x2a7f
0x1a32,0x0eeb
0x1a33,0x2e7b
0x1a34,0x2eeb
0x1a35,0x2feb
0x1a36,0xaa7f
0x1a37,0x2aef
0x1a38,0xad8b
0x1a39,0xba8b
0x1a3a,0xaa8b
0x1a3b,0xbaef
0x1a3c,0x2def
0x1a3d,0x0aef
0x1a3e,0xadef
0x1a3f,0xaaef
0x1a40,0xc4cb
0x1a41,0x8c6b
0x1a42,0x144b
0x1a43,0x104b
0x1a44,0x106b
0x1a45,0x146b
0x1a46,0xe6db
0x1a47,0x1c6c
0x1a48,0xc0db
0x1a49,0xc0cb
0x1a4a,0xc4db
0x1a4b,0xecdb
0x1a4c,0x166c
0x1a4d,0x866b
0x1a4e,0xccdc
0x1a4f,0xc6dc
0x1a50,0xcaa5
0x1a51,0x8fe5
0x1a52,0x1a75
0x1a53,0x1e75
0x1a54,0x1ea5
0x1a55,0xce75
0x1a56,0xed85
0x1a57,0x8f85
0x1a58,0xcea1
0x1a59,0xcea5
0x1a5a,0xce71
0x1a5b,0xef85
0x1a5c,0xefe5
0x1a5d,0x8de5
0x1a5e,0xef81
0x1a5f,0xefe1
0x1a60,0xc4ab
0x1a61,0x8ceb
0x1a62,0x80eb
0x1a63,0x107b
0x1a64,0x10eb
0x1a65,0x1ceb
0x1a66,0xe68b
0x1a67,0x1cec
0x1a68,0xc68b
0x1a69,0xe48b
0x1a6a,0xc48b
0x1a6b,0xc48c
0x1a6c,0x107c
0x1a6d,0x10ec
0x1a6e,0xc4ac
0x1a6f,0xc68c
0x1a70,0xcacb
0x1a71,0x1a4f
0x1a72,0x1a4b
0x1a73,0x1e4b
0x1a74,0x1ecb
0x1a75,0xce4b
0x1a76,0xca4f
0x1a77,0xca4b
0x1a78,0xcecf
0x1a79,0xcecb
0x1a7a,0xce4f
0x1a7b,0x1acb
0x1a7c,0x1e4f
0x1a7d,0x1ecf
0x1a7e,0x1acf
0x1a7f,0xcacf
0x1a80,0x1045
0x1a81,0x8cb8
0x1a82,0x80b8
0x1a83,0x1098
0x1a84,0x10b8
0x1a85,0x1cb8
0x1a86,0x8c65
0x1a87,0x1cba
0x1a88,0x1c65
0x1a89,0x8065
0x1a8a,0x1065
0x1a8b,0x1067
0x1a8c,0x109a
0x1a8d,0x10ba
0x1a8e,0x1047
0x1a8f,0x1c67
0x1a90,0x2075
0x1a91,0x8c58
0x1a92,0x1428
0x1a93,0x1028
0x1a94,0x1058
0x1a95,0x1458
0x1a96,0x0ce5
0x1a97,0x1c5a
0x1a98,0x24e5
0x1a99,0x2475
0x1a9a,0x20e5
0x1a9b,0x06e5
0x1a9c,0x165a
0x1a9d,0x8658
0x1a9e,0x26e7
0x1a9f,0x2ce7
0x1aa0,0xaaa5
0x1aa1,0x2a71
0x1aa2,0x0ee5
0x1aa3,0x2e75
0x1aa4,0x2ea5
0x1aa5,0x0e85
0x1aa6,0xaa71
0x1aa7,0xaa75
0x1aa8,0xbee1
0x1aa9,0xba85
0x1aaa,0xae71
0x1aab,0xbae1
0x1aac,0xbae5
0x1aad,0x0ae1
0x1aae,0xba81
0x1aaf,0xaaa1
0x1ab0,0x204b
0x1ab1,0x2a93
0x1ab2,0x0eb8
0x1ab3,0x2e98
0x1ab4,0x2eb8
0x1ab5,0x2fb8
0x1ab6,0x244f
0x1ab7,0x2ab3
0x1ab8,0x2c6b
0x1ab9,0x006b
0x1aba,0x206b
0x1abb,0x046f
0x1abc,0x2db3
0x1abd,0x0ab3
0x1abe,0x266f
0x1abf,0x246f
0x1ac0,0xc4a5
0x1ac1,0x8ce5
0x1ac2,0x80e5
0x1ac3,0x1075
0x1ac4,0x10a5
0x1ac5,0x8085
0x1ac6,0xe685
0x1ac7,0x8c85
0x1ac8,0xe0e1
0x1ac9,0xe485
0x1aca,0xc071
0x1acb,0xc487
0x1acc,0x1087
0x1acd,0x10e7
0x1ace,0xc0ed
0x1acf,0xece1
0x1ad0,0x207b
0x1ad1,0x2a96
0x1ad2,0x0eb0
0x1ad3,0x2e90
0x1ad4,0x2e30
0x1ad5,0x0ef0
0x1ad6,0x247f
0x1ad7,0xaa90
0x1ad8,0x008b
0x1ad9,0x00eb
0x1ada,0x20ab
0x1adb,0x04ef
0x1adc,0xbab0
0x1add,0x0ab6
0x1ade,0xb4eb
0x1adf,0xa47b
0x1ae0,0x2045
0x1ae1,0x8fb0
0x1ae2,0x1a90
0x1ae3,0x1e90
0x1ae4,0x1e30
0x1ae5,0xce90
0x1ae6,0x0c65
0x1ae7,0x8ff0
0x1ae8,0xa045
0x1ae9,0x2445
0x1aea,0x20c5
0x1aeb,0x0665
0x1aec,0xefb0
0x1aed,0x8db0
0x1aee,0xbc65
0x1aef,0x0cd5
0x1af0,0x2e45
0x1af1,0x8cb0
0x1af2,0x80b0
0x1af3,0x1090
0x1af4,0x1030
0x1af5,0x80f0
0x1af6,0x0f65
0x1af7,0x8cf0
0x1af8,0x0ed5
0x1af9,0x0e65
0x1afa,0x2ec5
0x1afb,0x2e67
0x1afc,0x10f9
0x1afd,0x10b9
0x1afe,0x2ed7
0x1aff,0x0fd5
0x1b00,0x2e48
0x1b01,0xf923
0x1b02,0xf928
0x1b03,0xf228
0x1b04,0xf258
0x1b05,0xf958
0x1b06,0x2a43
0x1b07,0xf953
0x1b08,0x2a68
0x1b09,0x2a48
0x1b0a,0x2e68
0x1b0b,0x2ec3
0x1b0c,0xf213
0x1b0d,0xf203
0x1b0e,0x2ed3
0x1b0f,0x2a63
0x1b10,0x2ec8
0x1b11,0x5928
0x1b12,0x5228
0x1b13,0xf208
0x1b14,0x1e58
0x1b15,0x1a58
0x1b16,0xaa48
0x1b17,0x1a53
0x1b18,0x2a6b
0x1b19,0xae48
0x1b1a,0x2e6b
0x1b1b,0x2e43
0x1b1c,0x1e13
0x1b1d,0xf223
0x1b1e,0x2edf
0x1b1f,0x2a6f
0x1b20,0xcac8
0x1b21,0x1a43
0x1b22,0x1a48
0x1b23,0x1e48
0x1b24,0x1e68
0x1b25,0x1a68
0x1b26,0xca43
0x1b27,0x1a63
0x1b28,0xced8
0x1b29,0xcec8
0x1b2a,0xcad8
0x1b2b,0x1ac8
0x1b2c,0x1ed3
0x1b2d,0x1ec3
0x1b2e,0x1ad8
0x1b2f,0xca63
0x1b30,0xaaa0
0x1b31,0x2a76
0x1b32,0x0ee0
0x1b33,0x2e70
0x1b34,0x2ee0
0x1b35,0x2fe0
0x1b36,0xaa76
0x1b37,0x2ae6
0x1b38,0xad80
0x1b39,0xba80
0x1b3a,0xaa80
0x1b3b,0xbae6
0x1b3c,0x2de6
0x1b3d,0x0ae6
0x1b3e,0xade6
0x1b3f,0xaae6
0x1b40,0xcaa0
0x1b41,0x8fe0
0x1b42,0x1a70
0x1b43,0x1e70
0x1b44,0x1ee0
0x1b45,0x1ae0
0x1b46,0xed80
0x1b47,0x1fe9
0x1b48,0xce80
0x1b49,0xcea0
0x1b4a,0xca80
0x1b4b,0xef80
0x1b4c,0x1de9
0x1b4d,0x8de0
0x1b4e,0xcf89
0x1b4f,0xcd89
0x1b50,0xce76
0x1b51,0x8f80
0x1b52,0xce70
0x1b53,0x1ea0
0x1b54,0x1ee5
0x1b55,0x1ae5
0x1b56,0xefe6
0x1b57,0x1fe7
0x1b58,0xce85
0x1b59,0xcea6
0x1b5a,0xca85
0x1b5b,0xef86
0x1b5c,0x1de7
0x1b5d,0xefe0
0x1b5e,0xcf87
0x1b5f,0xcd87
0x1b60,0xc4a0
0x1b61,0x8ce0
0x1b62,0x80e0
0x1b63,0x1070
0x1b64,0x10e0
0x1b65,0x1ce0
0x1b66,0xe680
0x1b67,0x1ce9
0x1b68,0xc680
0x1b69,0xe480
0x1b6a,0xc480
0x1b6b,0xc489
0x1b6c,0x1079
0x1b6d,0x10e9
0x1b6e,0xc4a9
0x1b6f,0xc689
0x1b70,0xce43
0x1b71,0xca48
0x1b72,0xce48
0x1b73,0x1ec8
0x1b74,0x1e6b
0x1b75,0x1a6b
0x1b76,0xcac3
0x1b77,0x1a6f
0x1b78,0xcedb
0x1b79,0xcec3
0x1b7a,0xcadb
0x1b7b,0x1ac3
0x1b7c,0x1edf
0x1b7d,0x1e43
0x1b7e,0x1adb
0x1b7f,0xca6f
0x1b80,0x2e40
0x1b81,0xd5b0
0x1b82,0xd7b0
0x1b83,0xf790
0x1b84,0xf7b0
0x1b85,0xf5b0
0x1b86,0x0f60
0x1b87,0xf5b9
0x1b88,0x2f60
0x1b89,0x0e60
0x1b8a,0x2e60
0x1b8b,0x2e69
0x1b8c,0xf799
0x1b8d,0xf7b9
0x1b8e,0x2e49
0x1b8f,0x2f69
0x1b90,0x2040
0x1b91,0xd3b0
0x1b92,0xf990
0x1b93,0xf290
0x1b94,0xf2b0
0x1b95,0xf9b0
0x1b96,0x0c60
0x1b97,0xf3b9
0x1b98,0x2460
0x1b99,0x2440
0x1b9a,0x2060
0x1b9b,0x0660
0x1b9c,0xfbb9
0x1b9d,0xdbb0
0x1b9e,0x2669
0x1b9f,0x2c69
0x1ba0,0xae76
0x1ba1,0xaa70
0x1ba2,0x0e80
0x1ba3,0x2ea0
0x1ba4,0x2ee5
0x1ba5,0x2fe5
0x1ba6,0xaaa6
0x1ba7,0x2ae1
0x1ba8,0xad85
0x1ba9,0xbee6
0x1baa,0xaa85
0x1bab,0xba86
0x1bac,0x2de1
0x1bad,0xbae0
0x1bae,0xade1
0x1baf,0xaae1
0x1bb0,0x2078
0x1bb1,0x4996
0x1bb2,0x32b0
0x1bb3,0x4290
0x1bb4,0x42b0
0x1bb5,0x43b0
0x1bb6,0x2473
0x1bb7,0x49b6
0x1bb8,0x2ce8
0x1bb9,0x00e8
0x1bba,0x20e8
0x1bbb,0x04e3
0x1bbc,0x4bb6
0x1bbd,0x39b6
0x1bbe,0x26e3
0x1bbf,0x24e3
0x1bc0,0xc076
0x1bc1,0x8c80
0x1bc2,0x8080
0x1bc3,0x10a0
0x1bc4,0x10e5
0x1bc5,0x1ce5
0x1bc6,0xece6
0x1bc7,0x1ce7
0x1bc8,0xc685
0x1bc9,0xe0e6
0x1bca,0xc485
0x1bcb,0xc0e4
0x1bcc,0x1077
0x1bcd,0x1089
0x1bce,0xc4a7
0x1bcf,0xc687
0x1bd0,0x20a8
0x1bd1,0x6990
0x1bd2,0x32f0
0x1bd3,0x4230
0x1bd4,0x2eb0
0x1bd5,0x2fb0
0x1bd6,0xa478
0x1bd7,0x2ab6
0x1bd8,0x2ceb
0x1bd9,0x0088
0x1bda,0x20eb
0x1bdb,0xb4e8
0x1bdc,0x2db6
0x1bdd,0x79b0
0x1bde,0x26ef
0x1bdf,0x24ef
0x1be0,0x20c0
0x1be1,0xd3f0
0x1be2,0x5290
0x1be3,0xf230
0x1be4,0x1eb0
0x1be5,0x1ab0
0x1be6,0x0cd0
0x1be7,0x1fb9
0x1be8,0x2465
0x1be9,0xa040
0x1bea,0x2065
0x1beb,0xbc60
0x1bec,0x1db9
0x1bed,0x93b0
0x1bee,0x2667
0x1bef,0x2c67
0x1bf0,0x2ec0
0x1bf1,0xd5f0
0x1bf2,0xd7f0
0x1bf3,0xf730
0x1bf4,0x10b0
0x1bf5,0x1cb0
0x1bf6,0x0fd0
0x1bf7,0x1cb9
0x1bf8,0x2f65
0x1bf9,0x0ed0
0x1bfa,0x2e65
0x1bfb,0x2ed9
0x1bfc,0x1099
0x1bfd,0xf7f9
0x1bfe,0x2e47
0x1bff,0x2f67
0x1c00,0x220f
0x1c01,0xdd58
0x1c02,0xda6f
0x1c03,0xf20f
0x1c04,0xf21f
0x1c05,0xfd6f
0x1c06,0x0b68
0x1c07,0xfd5a
0x1c08,0x4b63
0x1c09,0x3963
0x1c0a,0x221f
0x1c0b,0x2e6a
0x1c0c,0xf22a
0x1c0d,0xf25a
0x1c0e,0x2e4a
0x1c0f,0x2b6a
0x1c10,0x222f
0x1c11,0x9f58
0x1c12,0x9a6b
0x1c13,0xf22f
0x1c14,0x1213
0x1c15,0xfd5f
0x1c16,0xb368
0x1c17,0xfd6a
0x1c18,0x4b6f
0x1c19,0x7968
0x1c1a,0x22df
0x1c1b,0x2eda
0x1c1c,0x1e2a
0x1c1d,0xf21a
0x1c1e,0x2e4c
0x1c1f,0x2d5c
0x1c20,0x190b
0x1c21,0x8b68
0x1c22,0xd963
0x1c23,0x120f
0x1c24,0x121f
0x1c25,0xfb63
0x1c26,0xe3d8
0x1c27,0x1b6a
0x1c28,0x5b63
